id,x,y,class
233,-7.4712996,16.527742,0
234,-7.0453334,45.194313,0
235,-3.469392,40.367588,0
236,-6.4719644,47.37873,0
237,-6.394284,50.775524,0
238,-3.68932,27.12281,0
239,-5.0231843,36.093952,0
240,6.3124175,20.977615,0
241,-19.829908,33.551857,0
242,6.2672744,27.978258,0
243,-1.5480386,24.124187,0
244,-8.337004,35.627884,0
245,-18.101494,33.514774,0
246,-5.4075446,27.811495,0
247,8.449218,40.587006,0
248,-19.514418,34.2213,0
249,1.9902987,17.744005,0
250,-8.718941,24.497255,0
251,-7.2981663,28.169554,0
252,5.9348884,38.999878,0
253,-18.495478,31.880941,0
254,7.6183896,17.86234,0
255,8.203844,38.85524,0
256,-10.003043,42.19618,0
257,2.0378752,24.6264,0
258,5.8982506,34.22336,0
259,-2.4514027,51.60241,0
260,-4.243627,29.76791,0
261,-15.578567,35.792995,0
262,-14.845264,24.702023,0
263,-9.044731,16.469915,0
264,-17.316687,25.424128,0
265,-16.153967,42.08515,0
266,5.8816667,20.400248,0
267,-15.740024,37.768562,0
268,5.2802734,30.546839,0
269,4.3642917,31.366175,0
270,6.027735,32.851196,0
271,-17.470787,30.166643,0
272,-15.638534,41.9182,0
273,8.569352,24.806993,0
274,-4.584604,26.198645,0
275,6.467816,50.454544,0
276,0.4043925,18.649567,0
277,7.7144747,27.29545,0
278,5.8101625,32.21876,0
279,4.5716743,17.195202,0
280,8.647871,41.8752,0
281,-15.123321,31.881964,0
282,-16.801542,38.377064,0
283,6.6343703,28.950665,0
284,7.9893312,40.273537,0
285,-1.6186844,18.254755,0
286,-3.2190037,51.136383,0
287,2.272655,47.192284,0
288,4.021159,27.821476,0
289,-15.242695,37.146717,0
290,6.2920833,45.77602,0
291,5.2580743,17.06193,0
292,-16.202538,26.720089,0
293,7.7881823,49.26701,0
294,-19.502394,31.049992,0
295,-12.541687,42.063858,0
296,6.104965,30.409414,0
297,8.152276,43.760113,0
298,9.913822,45.299583,0
299,-1.5868623,46.345936,0
300,0.8111387,17.82854,0
301,7.161705,46.318203,0
302,-4.786755,48.72589,0
303,-17.693012,35.65709,0
304,-13.896091,38.642826,0
305,7.4729023,21.267912,0
306,-1.3499278,24.406107,0
307,6.866693,39.196037,0
308,-8.316799,19.2989,0
309,2.5941336,23.43739,0
310,10.463992,45.487648,0
311,6.7404323,29.28659,0
312,-4.8478227,28.185207,0
313,-6.989535,35.36515,0
314,-15.1816435,31.032362,0
315,8.259933,40.657852,0
316,6.5277324,41.566208,0
317,-5.0581393,34.79076,0
318,9.889641,45.58303,0
319,9.644553,43.026615,0
320,-6.079732,29.057066,0
321,6.1785088,42.382633,0
322,-2.7361772,49.523464,0
323,-8.521577,34.781208,0
324,-8.327914,21.272875,0
325,-1.1080358,31.009533,0
326,-8.470262,18.75359,0
327,-3.220874,40.888912,0
328,-4.615218,40.813744,0
329,-5.51653,38.20044,0
330,-4.964778,37.405174,0
331,4.892685,42.66785,0
332,7.583816,19.602594,0
333,4.1814723,33.094402,0
334,-5.5616693,45.324768,0
335,-16.704237,27.500309,0
336,-16.240627,29.578018,0
337,-8.081357,17.26967,0
338,4.719105,29.889688,0
339,-12.74882,26.724636,0
340,1.286468,17.185528,0
341,-16.82512,40.265648,0
342,-5.2836432,51.234055,0
343,7.2617416,22.152943,0
344,8.928128,20.175142,0
345,-5.4129257,27.010103,0
346,5.3463683,44.87393,0
347,4.263503,41.00134,0
348,-5.7601366,16.866627,0
349,-1.7993015,17.0731,0
350,10.857321,42.197056,0
351,4.156051,49.466053,0
352,-13.636418,35.220078,0
353,-5.732642,27.460464,0
354,-0.7573473,47.52212,0
355,1.1300619,47.43209,0
356,-4.0141454,49.810715,0
357,3.9238565,31.387512,0
358,-5.455909,51.77257,0
359,4.1116624,31.561897,0
360,-7.535042,46.2316,0
361,2.9951997,30.410149,0
362,7.15439,27.337843,0
363,-6.274538,29.2126,0
364,-16.270617,24.613768,0
365,2.919635,49.160557,0
366,-17.629211,27.456196,0
367,-14.530877,37.177624,0
368,7.1357117,30.989185,0
369,-5.5645123,18.125546,0
370,7.3184094,44.38102,0
371,5.1881795,27.75981,0
372,10.252876,46.12554,0
373,-7.2995496,36.482365,0
374,-7.1943836,29.959436,0
375,-15.176727,42.6448,0
376,5.5720797,20.099455,0
377,4.8970423,23.639954,0
378,2.2095876,23.227867,0
379,-7.0019946,36.868347,0
380,7.805536,43.863434,0
381,-7.5159945,43.152977,0
382,-1.3805027,15.871094,0
383,7.1831884,45.132973,0
384,4.125094,24.373156,0
385,10.85435,42.825405,0
386,3.1415818,30.297926,0
387,-9.753734,31.141668,0
388,3.6133595,32.90257,0
389,-10.862367,44.877815,0
390,-17.236364,36.479004,0
391,-8.786475,25.651083,0
392,6.7458625,49.36752,0
393,-2.6019888,18.868843,0
394,-7.0554967,39.18437,0
395,4.9522996,30.370218,0
396,7.1584525,16.750212,0
397,5.2032022,27.445724,0
398,4.6670456,40.173717,0
399,-6.3756714,46.00589,0
400,-15.669001,41.29813,0
401,-7.4445868,38.24149,0
402,6.429068,16.980295,0
403,-1.9861487,51.56358,0
404,-9.081564,17.9119,0
405,-6.1926837,44.393612,0
406,6.8904386,21.05738,0
407,-1.9981874,31.346136,0
408,5.707402,44.384514,0
409,-15.5013075,40.321594,0
410,-4.205357,34.62304,0
411,-16.048054,31.325808,0
412,-5.1541767,36.91214,0
413,-14.991402,38.24454,0
414,-3.519942,49.997543,0
415,-8.36012,23.66672,0
416,-5.6976223,49.55912,0
417,8.3891325,46.374138,0
418,-2.740374,50.94865,0
419,6.4546,20.39128,0
420,2.546108,22.161093,0
421,-9.590881,23.245426,0
422,-17.941103,32.86112,0
423,3.608416,17.592655,0
424,-6.3473144,51.46161,0
425,-8.975996,23.178799,0
426,-6.663261,31.369913,0
427,3.4191515,48.53214,0
428,0.2836146,19.071325,0
429,-5.577272,16.741873,0
430,7.2458067,30.488361,0
431,-7.972361,17.873064,0
432,-0.18362261,25.323439,0
433,8.658451,45.921204,0
434,-14.868564,36.611473,0
435,3.1232352,18.081821,0
436,5.225341,31.41663,0
437,-7.012853,44.685883,0
438,-0.85988027,24.571249,0
439,-12.091861,25.7055,0
440,7.887511,18.789747,0
441,-10.472592,42.957714,0
442,7.03483,17.97786,0
443,9.137736,20.537403,0
444,-12.518262,39.303757,0
445,7.7314467,19.802261,0
446,-7.4469385,30.030674,0
447,6.0359483,29.418226,0
448,2.0906785,26.377626,0
449,-0.3645651,25.165335,0
450,1.3513591,48.490776,0
451,-16.615393,24.743181,0
452,-9.769016,41.91504,0
453,-15.552537,28.622635,0
454,1.625331,27.041111,0
455,-16.083443,40.408394,0
456,-6.9725676,27.36415,0
457,-4.935232,47.954216,0
458,8.807599,48.336918,0
459,-0.18598422,31.316175,0
460,3.8671427,29.16127,0
461,7.850209,18.592943,0
462,-3.7394533,30.382545,0
463,-15.19483,27.41323,0
464,0.04700245,47.720135,0
465,-3.6380978,49.888073,0
466,-6.3022866,19.638496,0
467,9.969936,45.759594,0
468,-2.2112818,36.962105,0
469,4.6438603,29.567463,0
470,-16.63374,34.06295,0
471,1.7754356,47.252705,0
472,-4.5976934,17.83014,0
473,-8.590642,41.879807,0
474,6.0933247,44.67184,0
475,8.10049,18.92953,0
476,-3.134806,28.847095,0
477,2.2198133,27.609564,0
478,3.38743,16.31228,0
479,-5.7407103,30.364363,0
480,7.2598786,22.43062,0
481,-16.826178,25.698599,0
482,-1.0377676,18.229202,0
483,-6.0410457,39.87013,0
484,3.8520339,39.97038,0
485,10.378924,40.84351,0
486,6.177331,39.563725,0
487,-6.7015195,26.482523,0
488,-8.155299,40.674583,0
489,-7.935487,30.580273,0
490,0.27802706,16.427483,0
491,2.368419,17.839745,0
492,-4.074988,28.472443,0
493,-2.5892735,30.810503,0
494,0.1540472,21.759079,0
495,-6.692117,29.311716,0
496,0.0939584,26.210812,0
497,5.187843,19.577925,0
498,-2.350775,36.351795,0
499,-4.4803076,51.830173,0
500,28.587723,-3.91765,1
501,36.80483,-7.821715,1
502,51.458427,-11.065124,1
503,30.995867,-3.2815294,1
504,24.098711,-3.0719244,1
505,41.303276,-11.419555,1
506,21.66274,-9.139527,1
507,18.624891,-17.71919,1
508,47.327618,-1.2460636,1
509,23.679127,-13.794748,1
510,24.007114,-6.9670725,1
511,33.88158,-14.943928,1
512,17.53904,-22.256895,1
513,28.871325,-25.546799,1
514,19.014782,-18.853529,1
515,24.540127,-20.324425,1
516,49.600044,-8.930855,1
517,36.412178,1.7322493,1
518,50.584457,-3.708024,1
519,49.625546,-6.2015314,1
520,43.879612,1.6697708,1
521,31.390749,10.649039,1
522,37.63799,-9.949871,1
523,18.428036,-21.883646,1
524,23.29007,-12.63308,1
525,26.406124,-7.424075,1
526,51.382984,-4.077246,1
527,41.659714,-11.84569,1
528,37.985058,-4.721997,1
529,40.1308,-8.1247635,1
530,35.131325,2.2568305,1
531,32.568405,-21.89621,1
532,17.94664,-22.874104,1
533,41.962185,-0.33815607,1
534,37.14216,4.8791614,1
535,27.810038,0.878689,1
536,31.105246,-18.953543,1
537,33.754807,2.3889992,1
538,40.685757,-8.576017,1
539,23.478765,-19.551647,1
540,41.698326,-13.09679,1
541,28.96673,-2.0179353,1
542,24.802832,-14.454594,1
543,35.438595,-6.4038515,1
544,25.746683,-15.229034,1
545,22.541239,-21.067541,1
546,34.070236,6.8347726,1
547,38.73326,-1.1335365,1
548,36.76888,0.64893264,1
549,30.56986,10.929927,1
550,51.36273,-4.2936234,1
551,22.458483,-10.673656,1
552,47.830593,-12.710233,1
553,38.105614,7.0110135,1
554,29.28821,4.7910247,1
555,45.472904,-5.6334896,1
556,50.987606,-9.809115,1
557,50.489445,-11.447898,1
558,21.618177,-11.833007,1
559,32.857754,7.147845,1
560,32.590897,-18.58019,1
561,38.49433,-4.256275,1
562,26.801067,-5.4187737,1
563,50.888412,-2.6029294,1
564,52.383053,-8.997524,1
565,49.219723,-8.050199,1
566,31.135437,-19.80501,1
567,42.262993,1.7395546,1
568,45.02982,-1.4962822,1
569,38.456882,-1.7152307,1
570,24.650408,-2.2533762,1
571,33.071133,-19.86496,1
572,35.702568,1.0740496,1
573,33.278923,3.3995385,1
574,26.504814,-19.012499,1
575,31.188955,-15.593286,1
576,41.248318,-6.670009,1
577,17.322962,-18.548359,1
578,36.764427,-7.329436,1
579,42.610115,3.996374,1
580,50.19379,-9.425547,1
581,33.30946,7.7859955,1
582,23.075077,-10.664247,1
583,31.706266,-23.404161,1
584,41.861614,-12.536979,1
585,51.900414,-7.135905,1
586,29.619724,-24.938648,1
587,39.66525,-3.2876184,1
588,29.839605,-23.692572,1
589,39.524475,-14.007318,1
590,35.38062,7.634999,1
591,17.773592,-17.46596,1
592,41.263603,-0.7499558,1
593,28.379404,6.4007382,1
594,50.809074,-2.2937,1
595,34.287457,10.152593,1
596,40.45983,-15.545289,1
597,26.13484,1.0746049,1
598,34.221558,-14.60338,1
599,25.169336,-12.002638,1
600,31.642946,-1.5360175,1
601,28.483356,7.737377,1
602,21.120092,-14.868872,1
603,46.718246,-13.924625,1
604,23.410172,-13.308016,1
605,22.652153,-19.324,1
606,36.215614,-6.1937532,1
607,30.427996,0.12339229,1
608,30.469187,2.7599611,1
609,43.642994,-12.9418335,1
610,22.555706,-5.934646,1
611,27.206532,0.70374364,1
612,38.007305,-7.673243,1
613,47.007668,-12.175409,1
614,21.946754,-14.328694,1
615,22.800482,-12.424202,1
616,34.474655,7.772788,1
617,34.511806,6.1247287,1
618,36.424797,1.3402618,1
619,29.66575,9.846753,1
620,27.05532,-20.756874,1
621,50.898212,-5.281604,1
622,49.65339,-5.141383,1
623,46.5976,-0.60936385,1
624,23.740398,-21.149076,1
625,42.9155,3.5324965,1
626,31.03705,3.1484826,1
627,29.120838,8.813799,1
628,34.13651,-17.066383,1
629,46.03242,-14.6680155,1
630,33.365288,-17.322454,1
631,48.17914,-11.402581,1
632,34.702946,6.425341,1
633,38.455013,-8.493314,1
634,29.742994,-3.8350124,1
635,23.862331,-9.5063305,1
636,47.953194,-8.408519,1
637,33.7262,10.19305,1
638,31.948643,8.136939,1
639,18.106869,-19.144089,1
640,33.290234,10.556381,1
641,34.932983,8.62159,1
642,27.640455,-7.585965,1
643,33.20613,-15.559094,1
644,22.863255,-5.779136,1
645,39.82156,-12.639508,1
646,25.757492,-19.16595,1
647,41.753696,-15.95337,1
648,27.935474,-4.3138027,1
649,30.847578,-2.2167287,1
650,34.386356,-15.259976,1
651,49.396904,-12.037763,1
652,44.076946,-13.061171,1
653,46.34646,-1.6569493,1
654,33.611664,-23.448849,1
655,42.41935,0.83662134,1
656,33.388954,-20.223358,1
657,51.307007,-8.970264,1
658,23.472172,-5.7718024,1
659,39.36095,-12.914086,1
660,30.233433,-24.382612,1
661,18.28204,-16.873655,1
662,37.01184,-13.581853,1
663,24.507616,-20.531427,1
664,29.806828,-4.245296,1
665,28.886974,-24.73592,1
666,34.168423,7.8123484,1
667,45.860207,-1.724106,1
668,40.374527,-14.848362,1
669,28.065067,-24.92373,1
670,28.80273,-22.03474,1
671,31.367239,-6.1559095,1
672,26.870499,-0.9607753,1
673,45.48708,-3.296552,1
674,25.432955,3.9202745,1
675,38.39307,-3.3813303,1
676,26.718336,-6.8994436,1
677,23.824759,-9.507551,1
678,18.07141,-19.274597,1
679,20.708784,-19.52489,1
680,17.48183,-21.765972,1
681,38.531548,6.7621574,1
682,44.810448,-0.42471597,1
683,37.506832,6.9081006,1
684,38.463608,-5.4228168,1
685,36.12651,2.5033288,1
686,38.64418,-2.2640717,1
687,38.671673,-0.54440093,1
688,29.869694,-15.861083,1
689,30.5395,-4.65062,1
690,21.918043,-10.410707,1
691,41.30128,-9.104995,1
692,31.184471,-23.649923,1
693,18.000898,-18.234478,1
694,20.247984,-17.13332,1
695,29.662136,-24.548098,1
696,25.640873,3.4331937,1
697,31.916853,10.5262165,1
698,42.320885,-9.957568,1
699,17.178442,-20.653706,1
700,30.326572,-24.807243,1
701,34.229424,9.1398325,1
702,21.517305,-20.273895,1
703,36.751667,-5.853937,1
704,38.62224,6.974429,1
705,28.388237,-17.406296,1
706,32.889065,-20.25346,1
707,20.774021,-14.504178,1
708,20.515844,-17.859211,1
709,39.930573,5.744695,1
710,26.650457,2.7085724,1
711,29.4962,7.9191704,1
712,31.036419,-14.181529,1
713,17.880514,-22.285751,1
714,23.790583,-10.730817,1
715,20.867435,-19.868412,1
716,32.421993,-2.6428728,1
717,21.931587,-21.158287,1
718,40.221756,-6.394144,1
719,39.068085,-11.135476,1
720,24.338913,-5.7257214,1
721,29.865242,1.325321,1
722,33.57123,3.9630933,1
723,44.308117,-16.388767,1
724,38.18276,-8.309562,1
725,45.293556,-13.549368,1
726,18.198315,-21.94275,1
727,25.90004,-7.2666597,1
728,25.754948,4.6429605,1
729,19.587399,-18.474754,1
730,48.933765,-8.075228,1
731,26.416616,1.5875618,1
732,32.567913,-20.08726,1
733,25.63848,-11.073598,1
734,28.431679,-23.3238,1
735,40.5984,-5.8455067,1
736,22.18459,-6.1038885,1
737,18.33874,-16.581245,1
738,21.569363,-20.688482,1
739,36.49814,1.4580746,1
740,29.41352,-13.469409,1
741,42.34841,-13.921143,1
742,36.828373,6.146765,1
743,21.65907,-15.345363,1
744,37.57081,7.7700653,1
745,48.392323,-12.680535,1
746,29.092506,-23.406525,1
747,49.377743,-10.697264,1
748,29.38985,-14.197732,1
749,22.388308,-4.372895,1
750,27.573376,-5.8346176,1
751,33.490074,-16.400116,1
752,31.007505,-21.428564,1
753,38.189747,-1.2035838,1
754,47.940235,-3.9392862,1
755,20.738705,-16.078362,1
756,42.498886,3.164892,1
757,24.902487,-2.8066552,1
758,37.635693,4.771462,1
759,23.195759,-12.298415,1
760,37.843548,-10.109053,1
761,28.408346,-0.5316408,1
762,42.673775,-15.773585,1
763,44.363167,-15.317785,1
764,34.047325,3.2611508,1
765,37.07744,-8.610568,1
766,29.429995,-1.8499769,1
767,52.606003,-7.422813,1
768,17.770178,-20.941301,1
769,41.328533,-7.61039,1
770,33.564323,-22.864628,1
771,44.88751,-3.3779287,1
772,25.222532,3.2465465,1
773,23.23236,-14.548551,1
774,30.190063,-23.843403,1
775,29.441706,-24.148796,1
776,32.990524,-18.450893,1
777,47.240707,-3.9273412,1
778,47.949444,-4.436073,1
779,30.572723,7.8074803,1
780,46.34423,-3.7649193,1
781,29.36542,7.120513,1
782,28.671091,-17.730654,1
783,22.341547,-21.309923,1
784,31.969482,-20.719198,1
785,44.568554,-15.639368,1
786,42.106422,4.4638968,1
787,27.116446,5.0107627,1
788,50.707355,-1.7704747,1
789,36.108963,2.1680875,1
790,51.64543,-9.605524,1
791,40.972317,7.2203155,1
792,51.47354,-6.610609,1
793,41.734463,-8.219427,1
794,45.174393,-3.932967,1
795,35.893528,7.287997,1
796,37.38254,-7.5698233,1
797,27.446522,-25.110373,1
798,46.920624,-2.2982032,1
799,40.990135,-6.411676,1
800,18.782942,-17.026962,1
801,48.570545,-11.059281,1
802,25.751453,4.098977,1
803,27.440115,-1.9428895,1
804,27.280178,-6.401613,1
805,28.055037,-3.8744977,1
806,29.4166,-0.8491114,1
807,51.48759,-6.5989637,1
808,29.507423,-5.276522,1
809,39.379852,7.7401085,1
810,28.669987,-4.187721,1
811,24.18974,-2.5966308,1
812,30.914318,9.819866,1
813,21.611406,-9.835226,1
814,44.20114,-13.477126,1
815,32.298897,-13.0492,1
816,39.22277,-8.557037,1
817,29.686892,-2.2742822,1
818,42.34197,-12.207673,1
819,37.46701,5.4227853,1
820,48.9249,-6.9695063,1
821,29.793566,10.541449,1
822,51.977707,-6.3437514,1
823,32.239246,-15.450931,1
824,42.87715,-17.350557,1
825,37.234806,-8.353756,1
826,32.53859,2.1033456,1
827,29.558865,7.5230827,1
828,22.223846,-10.38791,1
829,49.246452,-5.631122,1
830,35.328476,7.186017,1
831,22.923685,-9.915994,1
832,26.173,-18.992962,1
833,35.28123,-14.968495,1
834,29.547535,8.964462,1
835,31.56335,-19.863647,1
836,21.270721,-21.899954,1
837,30.616432,-5.7383075,1
838,31.87901,-3.5625849,1
839,29.033981,5.972506,1
840,45.013927,-13.221252,1
841,36.110992,7.725753,1
842,17.861464,-18.72146,1
843,44.607002,-14.865099,1
844,31.804632,-2.861831,1
845,26.23514,-19.855358,1
846,36.808163,0.3187843,1
847,29.106153,-16.515156,1
848,37.796867,-1.9192393,1
849,28.943104,-5.9747033,1
850,31.386766,2.261455,1
851,23.36897,-4.421726,1
852,23.187729,-4.687769,1
853,29.85906,-14.6131,1
854,37.938114,7.147135,1
855,29.687685,-23.387545,1
856,49.3027,-7.1687937,1
857,39.438084,-7.0361114,1
858,30.966564,-21.000109,1
859,43.919594,-17.219202,1
860,46.38909,-14.325953,1
861,17.74735,-20.48491,1
862,51.684227,-8.23558,1
863,39.98405,-15.441203,1
864,47.339737,-13.641056,1
865,31.56944,1.7456317,1
866,28.83145,9.22839,1
867,21.073404,-14.197884,1
868,29.141855,1.9162835,1
869,30.484518,3.7227747,1
870,51.904545,-5.9712834,1
871,24.10331,-2.7014918,1
872,18.114466,-16.991346,1
873,30.593332,-23.586657,1
874,38.91872,-3.7777996,1
875,42.65371,0.19629192,1
876,41.1634,6.541605,1
877,37.99677,-4.1055436,1
878,34.638416,-16.339554,1
879,30.526865,8.165228,1
880,44.670086,-2.5659688,1
881,18.001503,-22.889786,1
882,34.203278,-17.266048,1
883,21.20903,-19.357126,1
884,37.99683,6.41655,1
885,36.918724,-13.881642,1
886,28.846876,6.777857,1
887,24.41722,-7.3175178,1
888,31.366892,1.4813049,1
889,51.473663,-10.031074,1
890,42.70022,-15.405596,1
891,42.493847,1.8193786,1
892,38.947723,6.547853,1
893,35.815784,-6.962209,1
894,29.368103,-0.01862435,1
895,32.749516,10.676285,1
896,26.108234,-15.53589,1
897,21.169024,-21.249525,1
898,23.524944,-4.9647565,1
899,31.729301,-21.28776,1
900,39.082336,-4.7925286,1
901,45.638428,-14.052881,1
902,44.358627,-15.474266,1
903,22.330524,-11.535408,1
904,33.3175,-14.197592,1
905,32.676346,9.95861,1
906,49.916573,-11.798301,1
907,39.34324,-1.6651001,1
908,23.833782,-7.0505295,1
909,46.549885,-3.5744634,1
910,24.731367,-11.391714,1
911,23.824781,-20.554125,1
912,29.035414,6.2673354,1
913,29.884222,-13.67174,1
914,48.598103,-6.0096555,1
915,29.469072,10.09557,1
916,25.325575,-2.146377,1
917,30.210161,-15.843173,1
918,49.795837,-8.201509,1
919,44.21849,-16.64112,1
920,36.762074,2.4385545,1
921,26.625326,-19.758259,1
922,40.497875,6.699717,1
923,45.809948,-2.4622724,1
924,31.19976,-2.3658292,1
925,25.95928,-18.236551,1
926,31.617184,-20.281544,1
927,47.034966,-13.383514,1
