id,x,y,class
97,-53.145287,6.3877125,0
98,-33.247227,5.7046885,0
99,-34.928425,-1.9160831,0
100,-41.8617,6.014984,0
101,-41.499626,-13.213538,0
102,-53.297073,3.2228005,0
103,-35.65841,-2.6313727,0
104,-36.526848,1.5267746,0
105,-24.288952,-5.479233,0
106,-34.39874,-11.619396,0
107,-30.319067,-15.599199,0
108,-28.925423,-3.7468178,0
109,-54.46901,5.736849,0
110,-24.627415,-1.2875932,0
111,-32.393024,-19.131105,0
112,-44.66401,6.642927,0
113,-31.123558,5.2524395,0
114,-50.8775,-4.0420165,0
115,-26.448334,-2.5645642,0
116,-46.796288,7.8698316,0
117,-47.03896,-15.4212475,0
118,-49.396946,-2.151989,0
119,-49.942955,-15.253758,0
120,-43.99436,1.3559834,0
121,-45.9412,-16.661572,0
122,-28.49596,-13.421314,0
123,-49.401016,-2.6165156,0
124,-37.096127,-18.154316,0
125,-47.637985,4.4746876,0
126,-49.66054,-14.589965,0
127,-28.290953,-5.5581822,0
128,-50.940044,7.1239986,0
129,-43.36729,8.381788,0
130,-35.653786,-12.613339,0
131,-43.836548,-2.0474217,0
132,-25.504995,0.124366604,0
133,-42.20515,-0.5612209,0
134,-33.93504,-19.019743,0
135,-32.854286,5.3896813,0
136,-35.011494,3.9454787,0
137,-44.053364,-4.8785048,0
138,-53.21383,1.7031093,0
139,-43.15609,-0.06850684,0
140,-37.381264,-19.761263,0
141,-47.882664,3.2112222,0
142,-47.583656,-15.881148,0
143,-41.36545,-16.520031,0
144,-48.838833,7.677381,0
145,-33.246742,-11.971751,0
146,-35.272034,-11.926834,0
147,-45.36371,8.45825,0
148,-31.86181,-14.952709,0
149,-30.710243,-14.725562,0
150,-35.118233,-15.42117,0
151,-41.327545,7.019527,0
152,-30.149067,-18.979248,0
153,-40.525303,-13.942939,0
154,-28.932344,-2.40978,0
155,-46.795788,-12.162368,0
156,-52.181473,6.26913,0
157,-44.00154,-7.3876133,0
158,-30.083836,-15.294279,0
159,-26.001337,-15.357007,0
160,-39.731964,-16.217575,0
161,-45.159744,-17.210007,0
162,-32.339676,3.875962,0
163,-48.683334,-15.035105,0
164,-33.735184,-20.736036,0
165,-47.060356,4.652457,0
166,-28.904625,-0.2710067,0
167,-42.48062,-4.7204757,0
168,-37.67157,4.016475,0
169,-43.754807,-2.4326465,0
170,-47.616795,-16.35227,0
171,-28.845507,-0.46149334,0
172,-53.56528,3.7862246,0
173,-39.53573,-12.603383,0
174,-28.61771,-1.7746793,0
175,-31.570847,6.93342,0
176,-45.611336,-0.45467204,0
177,-30.733437,5.275991,0
178,-41.70434,-0.04520336,0
179,-33.805004,-4.478301,0
180,-49.139297,-8.572035,0
181,-35.299545,-4.631477,0
182,-33.595737,-18.834301,0
183,-50.107033,-2.7315607,0
184,-51.81848,3.534536,0
185,-47.005444,5.3254085,0
186,-34.14307,1.8135314,0
187,-48.419025,-7.0709333,0
188,-32.200264,0.6683745,0
189,-39.982956,5.2706757,0
190,-46.897083,8.02158,0
191,-50.140877,7.3362274,0
192,-50.558582,6.7386775,0
193,-26.427475,-1.6680274,0
194,-39.680767,-0.6106018,0
195,-48.856476,-6.07646,0
196,-40.88641,-11.19966,0
197,-38.25864,-18.65144,0
198,-35.390396,-3.9523382,0
199,-51.227673,3.3483472,0
200,-31.67364,6.096165,0
201,-25.717129,-6.5399375,0
202,-42.111954,-10.44492,0
203,-33.98441,-4.4301353,0
204,-44.945465,0.33768415,0
205,-40.84503,6.979287,0
206,-41.323013,-0.02710215,0
207,-43.468945,7.1747437,0
208,-30.547491,-18.89715,0
209,-43.793865,1.2199878,0
210,-24.911127,-0.82462054,0
211,-25.87077,-14.424966,0
212,-28.097656,-1.3780032,0
213,-39.553524,-11.699422,0
214,-48.171974,6.402694,0
215,-32.13809,-15.188189,0
216,-47.256306,7.729124,0
217,-43.426216,-5.945962,0
218,-49.369133,-2.43257,0
219,-40.5237,-0.5445293,0
220,-39.14615,-11.386345,0
221,-38.945366,4.9865494,0
222,-41.649014,-0.59056133,0
223,-52.449802,7.8813396,0
224,-49.610493,-15.13292,0
225,-35.65991,-15.09856,0
226,-47.445576,-15.583497,0
227,-46.348495,9.637347,0
228,-47.514786,-14.783807,0
229,-38.260147,5.4583964,0
230,-39.410793,-10.906513,0
231,-38.319084,-19.28362,0
232,-22.68635,-3.052597,0
233,-48.451057,-16.655191,0
234,-38.561993,4.572858,0
235,-40.103146,-0.29098743,0
236,-36.41173,5.507461,0
237,-33.05334,7.3739853,0
238,-48.559505,-5.8638525,0
239,-42.520985,-4.359088,0
240,-34.17458,-19.355865,0
241,-52.35656,7.7589126,0
242,-28.720516,-16.520838,0
243,-34.777374,-12.488401,0
244,-44.89146,-3.6768806,0
245,-51.640312,6.3523264,0
246,-50.085995,-6.4635415,0
247,-26.95772,-4.958056,0
248,-51.76916,7.87648,0
249,-39.57204,-17.44021,0
250,-47.80709,-9.755948,0
251,-50.674885,-7.155492,0
252,-29.163645,-5.7269087,0
253,-52.99636,5.9138193,0
254,-35.89786,-21.841366,0
255,-27.721773,-6.2955284,0
256,-42.141403,4.645931,0
257,-33.05629,-14.358216,0
258,-23.892803,-14.700849,0
259,-30.420328,4.850627,0
260,-50.00294,-4.295961,0
261,-48.9421,5.143485,0
262,-39.605446,-12.562827,0
263,-49.76427,-16.056896,0
264,-40.6035,-11.764641,0
265,-45.985756,10.005543,0
266,-34.82429,-19.271803,0
267,-47.796185,6.5893,0
268,-26.829897,-14.906163,0
269,-26.41877,-13.897352,0
270,-24.747717,-15.003718,0
271,-52.562916,4.598477,0
272,-45.59455,9.5899725,0
273,-30.732973,-19.465054,0
274,-48.8006,-7.060631,0
275,-35.45654,-5.0098557,0
276,-39.81256,-15.362294,0
277,-28.92916,-7.464047,0
278,-25.259892,-14.9432335,0
279,-37.998966,-19.61619,0
280,-26.12265,-4.3651366,0
281,-52.901787,2.6740777,0
282,-48.05362,8.696727,0
283,-27.817383,-16.71014,0
284,-27.382013,-4.814921,0
285,-42.046356,-16.032213,0
286,-31.225689,5.1474648,0
287,-32.33177,0.28375036,0
288,-29.596323,-14.518571,0
289,-47.901466,5.791224,0
290,-25.28433,-0.24860665,0
291,-37.7308,-20.198448,0
292,-41.30451,-10.836375,0
293,-33.884365,-4.9696126,0
294,-53.871536,6.643033,0
295,-43.49574,6.5899,0
296,-26.728033,-15.630167,0
297,-25.600792,-2.8884287,0
298,-23.757296,-3.4641345,0
299,-44.145027,4.7973666,0
300,-39.923763,-16.2603,0
301,-24.391146,-0.69975775,0
302,-34.041904,5.4077387,0
303,-50.058395,7.039061,0
304,-46.12964,5.6461506,0
305,-33.40708,-20.150326,0
306,-34.51061,-12.5119295,0
307,-28.769297,-6.172493,0
308,-48.00435,-14.164687,0
309,-33.939484,-15.217995,0
310,-23.344313,-3.833226,0
311,-27.566444,-16.494404,0
312,-49.824303,-5.703882,0
313,-44.52325,-4.317171,0
314,-53.56331,2.4567633,0
315,-27.080717,-4.9076924,0
316,-28.029182,-3.5928822,0
317,-42.987606,-6.049387,0
318,-23.635738,-3.4131036,0
319,-25.036219,-4.6311464,0
320,-51.03647,-5.820001,0
321,-27.582502,-2.722288,0
322,-32.427677,4.0531373,0
323,-45.726414,-5.656916,0
324,-46.691338,-12.353422,0
325,-49.44009,-2.0372095,0
326,-48.3586,-14.521947,0
327,-39.5814,0.12205995,0
328,-40.87091,0.31431675,0
329,-42.183903,-2.0530555,0
330,-41.967636,-2.99442,0
331,-28.088173,-1.2137437,0
332,-34.579063,-21.069647,0
333,-25.237358,-13.215415,0
334,-37.44356,4.0416265,0
335,-42.01272,-10.928781,0
336,-51.311905,3.3345017,0
337,-48.65239,-15.816213,0
338,-27.56073,-14.634822,0
339,-44.077423,-9.459938,0
340,-39.78365,-16.77241,0
341,-46.05802,7.9156156,0
342,-32.16851,6.7836566,0
343,-32.78685,-19.565819,0
344,-33.483624,-21.746906,0
345,-49.478664,-6.981782,0
346,-26.69969,-0.71359396,0
347,-29.200455,-1.861268,0
348,-46.509777,-16.90793,0
349,-41.864502,-17.177141,0
350,-24.88474,-6.115488,0
351,-34.959908,-2.7422261,0
352,-48.008972,3.4296758,0
353,-49.591766,-6.6460304,0
354,-33.99296,1.8516169,0
355,-32.931,0.8579377,0
356,-32.778282,5.090066,0
357,-26.50467,-13.614598,0
358,-31.850336,7.1335278,0
359,-26.356699,-13.662252,0
360,-38.169537,5.5518355,0
361,-27.683153,-13.129858,0
362,-29.818714,-16.478256,0
363,-51.19381,-5.7762413,0
364,-39.18136,-10.160208,0
365,-34.98111,-1.7069514,0
366,-42.141357,-11.810052,0
367,-47.49312,5.2837596,0
368,-26.125816,-16.272099,0
369,-46.10051,-15.876646,0
370,-25.62114,-1.8363401,0
371,-29.195667,-15.586263,0
372,-23.140322,-3.5689397,0
373,-44.21915,-3.055952,0
374,-52.17976,-5.3246293,0
375,-44.759,9.59517,0
376,-35.20972,-19.054781,0
377,-32.801826,-16.929886,0
378,-34.255596,-15.02254,0
379,-43.700634,-2.8918035,0
380,-25.666294,-2.574498,0
381,-40.241573,3.5699072,0
382,-36.071877,-17.669476,0
383,-25.313133,-1.3302796,0
384,-32.51082,-15.925366,0
385,-24.534494,-5.758481,0
386,-27.74822,-13.24467,0
387,-53.441982,-3.5816352,0
388,-25.600128,-12.787316,0
389,-40.774963,6.901831,0
390,-49.28452,7.045532,0
391,-49.162296,-9.50148,0
392,-34.448673,-4.587454,0
393,-42.930313,-15.030611,0
394,-43.767365,-0.34969214,0
395,-27.108551,-14.679259,0
396,-37.005116,-21.91762,0
397,-29.516495,-15.605542,0
398,-29.404022,-2.5443597,0
399,-37.54368,4.761565,0
400,-45.855316,9.1643915,0
401,-44.308605,-1.1363645,0
402,-37.15687,-21.249393,0
403,-30.11853,4.5157633,0
404,-49.266933,-14.924083,0
405,-38.505768,3.552342,0
406,-33.84177,-19.764164,0
407,-49.99972,-2.3255103,0
408,-26.634995,-1.05998,0
409,-45.996693,8.137551,0
410,-42.317463,-6.544362,0
411,-53.69526,3.368245,0
412,-42.308117,-3.4598076,0
413,-47.102863,6.2962737,0
414,-32.37873,4.870511,0
415,-46.37234,-9.682636,0
416,-33.731796,6.27579,0
417,-24.191967,-2.0963237,0
418,-31.028328,4.6429105,0
419,-34.557915,-19.690153,0
420,-35.033104,-15.6438,0
421,-47.210503,-10.813544,0
422,-51.899265,5.841951,0
423,-38.270226,-18.701101,0
424,-32.48122,7.660075,0
425,-46.133106,-10.289451,0
426,-48.220516,-4.578662,0
427,-35.65602,-1.2103218,0
428,-39.696266,-14.949504,0
429,-46.379875,-17.046934,0
430,-26.475653,-16.473629,0
431,-48.30679,-15.389549,0
432,-33.349957,-12.861718,0
433,-24.15915,-2.3224866,0
434,-47.996025,5.13175,0
435,-38.275,-18.085333,0
436,-26.123007,-14.594976,0
437,-38.863598,4.2068377,0
438,-34.154713,-12.7564,0
439,-44.707626,-10.258592,0
440,-35.05761,-21.64833,0
441,-42.017574,5.4720287,0
442,-36.09579,-21.360607,0
443,-33.113434,-21.733019,0
444,-44.805073,4.958227,0
445,-34.377113,-21.081194,0
446,-52.33326,-5.415906,0
447,-27.605545,-15.896098,0
448,-31.636265,-13.681615,0
449,-33.53428,-12.823487,0
450,-34.236588,-0.1899546,0
451,-39.39061,-10.174986,0
452,-41.60299,4.4969606,0
453,-50.02434,2.8992975,0
454,-31.357332,-13.022005,0
455,-46.416283,8.580318,0
456,-49.897175,-7.5087914,0
457,-34.840435,5.029459,0
458,-32.9197,-5.069775,0
459,-27.073559,-11.874624,0
460,-28.509336,-14.056856,0
461,-35.21482,-21.713745,0
462,-49.34197,-3.815761,0
463,-43.0183,-10.167329,0
464,-33.323864,1.5560405,0
465,-32.5374,4.8835535,0
466,-46.30243,-14.521185,0
467,-23.624004,-3.6597667,0
468,-30.87076,-9.435464,0
469,-27.858114,-14.645192,0
470,-50.650005,5.5291886,0
471,-32.478012,0.56988436,0
472,-45.25461,-16.287363,0
473,-41.7958,3.2663145,0
474,-26.181114,-1.1385838,0
475,-34.88854,-21.706652,0
476,-47.039173,-4.3596597,0
477,-30.651012,-12.975471,0
478,-39.197906,-19.134552,0
479,-51.139214,-4.6548204,0
480,-32.64102,-19.457907,0
481,-40.58764,-11.386564,0
482,-41.514915,-16.07678,0
483,-42.514767,0.012822227,0
484,-30.083357,-2.0095348,0
485,-25.95371,-6.6163445,0
486,-29.24128,-5.3063626,0
487,-47.848156,-7.1800847,0
488,-43.03999,1.5622021,0
489,-52.708336,-4.9429917,0
490,-41.209793,-13.977192,0
491,-39.044838,-17.578093,0
492,-49.006844,-5.1973157,0
493,-49.92503,-2.9041991,0
494,-43.07586,-7.566569,0
495,-51.2832,-5.934582,0
496,-32.640614,-12.619152,0
497,-35.77377,-19.121416,0
498,-30.76089,-8.707712,0
499,-31.367767,6.427787,0
500,28.204977,7.42011,1
501,33.694912,4.1424766,1
502,50.418995,1.9071668,1
503,30.953117,7.4141994,1
504,24.786568,5.8682857,1
505,46.850727,-5.9854617,1
506,29.647488,-2.3279128,1
507,36.527897,-9.701467,1
508,50.128136,12.254663,1
509,33.71102,-2.8768768,1
510,25.744825,2.2773235,1
511,43.223843,-4.0781236,1
512,42.04451,-10.812866,1
513,44.987087,5.553412,1
514,37.59994,-9.427877,1
515,38.840237,-4.7318873,1
516,51.216328,4.0180492,1
517,39.765636,12.016724,1
518,53.37913,8.338562,1
519,51.98117,6.655684,1
520,47.13419,14.925735,1
521,35.17321,21.256895,1
522,33.927475,2.6216233,1
523,41.411434,-10.212842,1
524,32.641735,-2.4813738,1
525,27.501701,2.6022017,1
526,54.028664,7.805875,1
527,47.41278,-6.4595175,1
528,34.87205,6.93632,1
529,36.877666,4.3279676,1
530,38.4841,12.632444,1
531,47.47567,1.179274,1
532,42.75767,-10.423835,1
533,45.860527,13.624983,1
534,40.421936,15.462024,1
535,29.152798,11.637521,1
536,44.414104,0.039849196,1
537,37.254276,13.461463,1
538,37.44555,4.1543174,1
539,38.081142,-5.607997,1
540,47.458866,-7.234518,1
541,29.343964,0.42757457,1
542,34.291553,-2.2800496,1
543,32.545902,5.22399,1
544,41.14787,6.693277,1
545,39.62146,-6.536288,1
546,37.269257,17.768187,1
547,35.837055,10.075414,1
548,38.75209,11.067595,1
549,34.48226,21.469488,1
550,54.00267,7.659718,1
551,30.615297,-2.9446936,1
552,51.817204,-2.6165366,1
553,40.942837,17.988672,1
554,32.413677,15.644565,1
555,48.147312,8.400449,1
556,51.3228,2.5542161,1
557,52.414776,1.0235204,1
558,31.03419,-3.6450274,1
559,36.13533,17.990728,1
560,45.24163,-0.71662164,1
561,35.276333,7.3937864,1
562,27.067665,4.6477857,1
563,53.737885,9.097597,1
564,53.25229,2.9394677,1
565,51.205536,5.015574,1
566,45.02099,0.3232966,1
567,45.769882,15.1906185,1
568,48.254192,12.096528,1
569,35.102684,9.928175,1
570,24.997221,6.7281337,1
571,46.539536,-0.79524314,1
572,38.87074,11.571547,1
573,36.952698,14.289199,1
574,38.040176,-2.560871,1
575,42.05814,-1.6553006,1
576,37.75257,5.3915215,1
577,37.399963,-10.854121,1
578,33.639145,4.5447187,1
579,45.485004,17.047602,1
580,51.46454,3.239891,1
581,36.567802,18.56052,1
582,30.699413,-3.4959793,1
583,46.83583,2.8814895,1
584,47.706833,-6.9049478,1
585,53.662395,5.0542192,1
586,45.266563,4.714561,1
587,36.39504,7.9647293,1
588,45.162895,3.602484,1
589,45.176117,-8.722182,1
590,38.473408,18.472582,1
591,36.32332,-10.386121,1
592,45.41976,13.627897,1
593,31.929125,17.301287,1
594,53.70694,9.336735,1
595,37.653492,20.861874,1
596,45.747482,-9.704248,1
597,28.378233,12.544789,1
598,43.02162,-4.8322587,1
599,32.42451,-4.9265113,1
600,31.417904,9.445655,1
601,32.210106,18.533112,1
602,34.419144,-6.1202416,1
603,51.422882,-4.720298,1
604,33.232037,-2.5912454,1
605,37.935955,-6.3321457,1
606,33.223717,5.457696,1
607,31.949684,10.721714,1
608,33.04806,12.622954,1
609,49.25313,-6.4543967,1
610,24.344423,3.1553392,1
611,28.741493,11.69711,1
612,34.795258,4.3101935,1
613,51.11163,-2.8823905,1
614,34.185505,-4.911726,1
615,32.290024,-2.5644763,1
616,37.64604,18.598356,1
617,37.59559,17.155472,1
618,39.342278,11.721571,1
619,33.56266,20.460827,1
620,39.06983,-2.7567246,1
621,53.322693,6.9775147,1
622,52.247154,7.4971595,1
623,49.48697,12.857851,1
624,39.77768,-5.4415917,1
625,45.855415,16.736223,1
626,33.47335,12.7281,1
627,32.955624,19.516848,1
628,45.01542,-2.5368304,1
629,51.327473,-5.676685,1
630,44.76048,-1.8686306,1
631,52.200527,-1.1978947,1
632,37.803703,17.431578,1
633,35.240208,3.8143983,1
634,29.17982,7.740809,1
635,29.76636,-0.84368414,1
636,50.07691,4.703491,1
637,37.16818,20.917322,1
638,35.311356,18.792099,1
639,37.93578,-10.313068,1
640,36.784092,21.240765,1
641,38.12075,19.427717,1
642,28.522516,3.0166109,1
643,43.481308,-2.895228,1
644,24.577312,3.3787506,1
645,45.706818,-7.8502,1
646,37.856724,-3.2633464,1
647,47.32246,-9.547832,1
648,27.659872,6.6191616,1
649,30.814196,8.753235,1
650,43.586037,-4.2488604,1
651,51.85892,-0.21223909,1
652,49.901173,-6.6552615,1
653,49.404987,11.867292,1
654,50.013805,2.289349,1
655,46.074596,14.464925,1
656,47.110992,-0.53809154,1
657,52.33305,3.2652736,1
658,25.031715,3.3164508,1
659,45.169075,-8.201917,1
660,45.621254,4.061215,1
661,35.792095,-9.922143,1
662,45.52689,-5.0617523,1
663,39.14882,-4.764529,1
664,29.2533,7.217189,1
665,44.677166,4.9111476,1
666,37.392662,18.630558,1
667,48.9848,11.841855,1
668,45.996197,-9.006383,1
669,44.145706,5.5869265,1
670,44.38955,2.529841,1
671,30.489859,5.2150474,1
672,28.00527,9.839357,1
673,48.656548,10.503874,1
674,28.76112,15.344687,1
675,35.187096,8.189337,1
676,27.776731,3.0396562,1
677,29.698668,-1.0044414,1
678,38.058132,-10.356339,1
679,38.263832,-7.985843,1
680,41.346462,-10.888843,1
681,41.338722,17.875528,1
682,48.03129,13.092495,1
683,40.474724,17.827568,1
684,35.273525,6.3216896,1
685,39.52589,12.75129,1
686,35.187145,9.296085,1
687,36.796654,10.083135,1
688,41.66242,-0.24674283,1
689,29.825478,6.726765,1
690,30.17566,-2.8514326,1
691,38.039948,4.050861,1
692,46.35149,3.2094405,1
693,37.073776,-10.280991,1
694,36.012695,-7.852556,1
695,45.1806,4.362077,1
696,28.772804,14.90342,1
697,35.601692,21.263918,1
698,39.283398,3.74229,1
699,39.774296,-10.929257,1
700,45.814312,4.395207,1
701,37.565884,19.933681,1
702,38.846493,-7.1145973,1
703,33.772114,5.803596,1
704,41.385704,18.072628,1
705,40.30761,-0.7677564,1
706,46.611465,-0.6713106,1
707,33.78735,-6.2164483,1
708,36.62067,-7.716851,1
709,42.82252,17.423615,1
710,29.408667,13.911092,1
711,33.071857,18.618776,1
712,40.451782,11.5004635,1
713,42.00023,-10.593976,1
714,30.964102,-4.15908,1
715,38.629536,-7.8837805,1
716,31.657568,8.339195,1
717,39.91026,-6.8905516,1
718,36.91515,5.6456313,1
719,34.75856,2.053779,1
720,25.708601,3.5440686,1
721,32.146946,11.884932,1
722,37.963646,14.48828,1
723,49.949818,-8.978637,1
724,34.98951,3.9656653,1
725,50.34344,-5.8073864,1
726,41.50805,-10.415856,1
727,27.102858,2.5119183,1
728,29.190529,15.929674,1
729,37.2244,-8.807218,1
730,51.016125,5.1247787,1
731,28.820883,12.925408,1
732,46.3386,-0.39904907,1
733,31.609522,-4.882591,1
734,43.77105,3.994925,1
735,37.27429,6.0629025,1
736,24.049084,3.2945309,1
737,35.536034,-9.792745,1
738,39.36586,-7.2959785,1
739,39.378963,11.811237,1
740,40.255043,14.571959,1
741,48.11123,-7.703013,1
742,39.98709,16.975578,1
743,34.2305,-5.76756,1
744,40.34084,18.614567,1
745,52.0428,-2.0496736,1
746,44.446754,3.6032689,1
747,50.61116,0.1609514,1
748,38.577885,14.226124,1
749,23.795912,4.39199,1
750,27.733921,4.5926213,1
751,44.222984,-2.2025352,1
752,45.897312,1.2864102,1
753,35.090725,10.496752,1
754,50.747585,9.425339,1
755,35.143227,-6.893048,1
756,45.630924,16.34481,1
757,25.332523,6.376406,1
758,40.99453,15.62172,1
759,32.355778,-2.1656704,1
760,34.095364,2.5456185,1
761,29.149036,9.965851,1
762,48.145275,-9.217893,1
763,50.035515,-8.049598,1
764,38.10902,14.069397,1
765,33.915195,3.5037675,1
766,29.653576,0.4778535,1
767,54.103455,4.5170727,1
768,40.186573,-10.664162,1
769,38.05598,4.811801,1
770,49.83463,1.9635377,1
771,48.186367,10.540036,1
772,28.585512,14.753451,1
773,34.482788,-3.4413142,1
774,45.47769,3.6088383,1
775,44.93119,4.133913,1
776,45.39356,-1.0187869,1
777,50.12819,9.683424,1
778,50.667717,9.021758,1
779,34.02423,18.4285,1
780,49.375153,10.013449,1
781,32.847004,17.89838,1
782,40.463795,-0.8714189,1
783,39.65545,-6.88618,1
784,46.23615,0.4148443,1
785,50.19874,-8.235064,1
786,44.912212,17.214914,1
787,30.495136,16.117937,1
788,42.09309,15.818851,1
789,39.537064,12.49232,1
790,51.9594,2.629159,1
791,43.111156,19.244993,1
792,53.499836,5.671576,1
793,38.59035,4.426655,1
794,48.43086,10.016745,1
795,38.91392,18.173992,1
796,34.2304,4.3693366,1
797,43.840572,6.265801,1
798,49.88867,11.249172,1
799,37.5552,5.601941,1
800,35.924774,-9.482879,1
801,51.80736,-0.8156781,1
802,29.073923,15.462384,1
803,28.084929,8.744631,1
804,27.75743,3.8910234,1
805,27.810781,6.990486,1
806,29.986982,10.13964,1
807,53.51317,5.6425743,1
808,28.98533,6.000635,1
809,41.7431,19.20694,1
810,28.25904,7.176162,1
811,24.762346,6.1860967,1
812,34.649017,20.480858,1
813,30.627213,-2.1289873,1
814,49.532295,-6.212347,1
815,39.260963,1.1216023,1
816,35.906925,3.868349,1
817,29.896584,0.40211147,1
818,48.0205,-6.533353,1
819,40.686573,16.246471,1
820,51.528297,6.1239653,1
821,33.798573,21.037878,1
822,53.93432,5.713622,1
823,42.838406,-2.2183628,1
824,48.765762,-10.316895,1
825,33.987926,3.7748206,1
826,35.34872,13.552934,1
827,33.036858,18.238342,1
828,30.337168,-2.848474,1
829,51.75187,7.260643,1
830,38.420177,18.056828,1
831,30.008972,-3.369261,1
832,37.871555,-2.8536377,1
833,43.90757,-5.1175947,1
834,33.286015,19.614027,1
835,45.388336,0.16880448,1
836,40.415794,-7.769652,1
837,29.917301,5.600821,1
838,31.398579,7.5838985,1
839,32.400703,16.861559,1
840,49.708572,-5.374375,1
841,39.132416,18.581482,1
842,37.52967,-10.449071,1
843,50.273544,-7.5065765,1
844,30.94632,8.18428,1
845,38.413013,-3.0290983,1
846,39.224014,10.692435,1
847,40.894684,-0.56244797,1
848,34.40974,9.888394,1
849,28.718699,5.1101127,1
850,34.040737,13.57296,1
851,24.585583,4.5327415,1
852,24.528904,4.321391,1
853,38.72685,13.833871,1
854,40.78256,18.096706,1
855,44.970497,3.4308953,1
856,51.540745,5.826062,1
857,36.203533,5.040976,1
858,45.669224,1.0159644,1
859,49.68062,-9.805283,1
860,51.32057,-5.1420445,1
861,39.526142,-10.627514,1
862,52.98244,3.9993358,1
863,45.11282,-9.736865,1
864,51.65628,-4.062068,1
865,34.416687,13.452147,1
866,32.781048,19.873545,1
867,33.660957,-5.8969665,1
868,31.670929,12.848053,1
869,33.10408,14.125628,1
870,54.007015,6.0497775,1
871,24.713108,6.140179,1
872,35.855362,-10.015553,1
873,45.802162,3.28536,1
874,35.614223,7.7713637,1
875,46.35811,13.863378,1
876,43.477985,18.746815,1
877,34.889076,7.508703,1
878,44.845715,-3.2560608,1
879,33.984158,18.689564,1
880,47.838913,11.098619,1
881,42.833633,-10.378995,1
882,45.266117,-2.3793843,1
883,38.111588,-7.60144,1
884,40.959244,17.417685,1
885,45.583504,-4.4252944,1
886,32.413727,17.592104,1
887,26.096624,1.945453,1
888,34.242104,13.179336,1
889,52.271175,2.1739297,1
890,48.154613,-8.900997,1
891,45.922173,15.230812,1
892,41.75572,17.775715,1
893,32.856987,4.772153,1
894,30.208456,10.839605,1
895,36.333416,21.348417,1
896,41.4956,6.660497,1
897,40.64595,-6.8524647,1
898,24.86252,4.1290984,1
899,46.351402,0.96950746,1
900,35.850304,6.9157767,1
901,50.728703,-5.5518594,1
902,50.03297,-8.162912,1
903,31.380566,-2.703563,1
