id,x,y
117,-36.88915,-19.085964
118,-50.49126,-0.8935965
119,-37.145145,-22.304697
120,-38.785244,0.8112581
121,-39.529156,-19.451344
122,-53.15347,-6.470792
123,-49.930798,-0.97887564
124,-46.641003,-18.624542
125,-31.603085,-6.084277
126,-36.73414,-21.847054
127,-23.995073,-3.4530525
128,-34.846294,-9.496371
129,-34.274235,-0.794914
130,-46.59507,-9.004201
131,-41.13802,-1.1058481
132,-18.63126,-3.8092623
133,-41.224464,2.9069195
134,-50.237133,-16.232275
135,-28.054382,4.859865
136,-29.374454,2.8342302
137,-41.295357,-4.0831137
138,-28.261175,-11.281374
139,-40.85551,1.9477186
140,-46.37465,-16.244703
141,-29.88876,-6.8643146
142,-36.942104,-19.674261
143,-42.026764,-17.872112
144,-34.645218,-7.2176027
145,-48.31829,-6.923122
146,-46.713367,-8.026375
147,-35.959293,-2.1323135
148,-50.51616,-9.858754
149,-51.526257,-9.04057
150,-46.642506,-12.338453
151,-33.218487,0.53557307
152,-52.844296,-13.001748
153,-31.937937,-17.029104
154,-22.174606,-0.2710775
155,-38.536694,-14.978451
156,-33.982796,-11.02811
157,-41.54516,-7.692973
158,-52.25116,-9.277901
159,-55.922005,-7.305969
160,-42.90964,-16.87015
161,-40.524757,-19.436258
162,-27.075392,3.3259966
163,-37.168068,-20.878223
164,-50.92928,-17.15737
165,-32.15586,-5.7693505
166,-23.055756,-1.3626179
167,-40.694748,-4.8981733
168,-33.267307,4.619043
169,-40.797806,-1.5012423
170,-37.117115,-19.755556
171,-22.833832,-1.0185821
172,-30.597235,-11.35781
173,-29.179607,-15.747905
174,-21.90109,-0.64726806
175,-27.381586,6.599739
176,-42.773235,0.28600448
177,-26.044767,5.0054674
178,-40.192986,2.9783108
179,-24.6673,-10.455786
180,-45.078564,-4.354778
181,-26.750128,-11.138456
182,-50.78636,-16.149366
183,-49.65383,-0.19311772
184,-31.67678,-13.540376
185,-33.338142,-5.3793254
186,-28.22855,0.49157333
187,-45.80399,-3.9706514
188,-19.233496,-1.973742
189,-33.54539,2.1781197
190,-34.78649,-3.8479147
191,-34.418644,-8.552274
192,-34.053947,-9.112451
193,-20.518763,-3.626686
194,-39.979343,4.8742585
195,-47.116,-3.6682067
196,-30.51656,-15.139528
197,-45.59894,-17.8773
198,-26.933887,-10.535744
199,-31.246073,-12.526085
200,-27.107004,5.7037544
201,-23.709572,-6.4835296
202,-31.269806,-14.0924635
203,-24.886234,-10.537559
204,-41.841957,0.8299149
205,-32.979004,0.8656574
206,-39.998722,3.281448
207,-33.345978,-1.3777621
208,-52.723755,-13.706294
209,-39.039333,1.1290059
210,-19.093908,-4.859094
211,-55.711674,-6.1864696
212,-21.411503,-1.0254004
213,-29.220623,-15.080107
214,-33.701817,-6.3604627
215,-50.076046,-10.019347
216,-34.889366,-4.490576
217,-40.81204,-6.1266875
218,-50.1554,-0.92593527
219,-40.21893,4.15084
220,-28.598166,-15.013704
221,-33.011433,2.9548557
222,-40.712055,3.2093942
223,-36.427284,-11.088505
224,-37.072353,-21.84903
225,-46.04198,-12.228678
226,-37.593033,-19.61475
227,-37.018005,-3.0740356
228,-38.383263,-19.904394
229,-32.228546,3.2566454
230,-28.82351,-14.613738
231,-45.716877,-17.151552
232,-21.897194,-9.704505
233,-38.843456,-21.303434
234,-33.076237,3.3605492
235,-39.64572,4.4357924
236,-31.176794,4.158004
237,-28.912838,6.8163333
238,-47.433365,-4.066817
239,-40.815613,-4.419636
240,-50.076828,-16.74932
241,-36.13613,-10.990698
242,-53.793842,-9.785944
243,-47.34737,-8.516371
244,-39.02165,-4.3964663
245,-33.917408,-10.417487
246,-46.70785,-2.6218166
247,-22.925722,-4.629656
248,-35.84982,-10.317075
249,-44.035034,-18.179476
250,-38.45565,-11.812532
251,-45.145878,-2.1662912
252,-24.656282,-2.0554783
253,-33.842712,-11.933911
254,-48.014774,-16.419823
255,-53.256054,-12.759897
256,-36.233887,0.9318758
257,-48.93718,-9.950725
258,-57.7922,-6.1477447
259,-25.685146,4.6251903
260,-47.984818,-0.87791675
261,-32.524307,-7.496354
262,-29.26167,-15.659667
263,-37.880836,-22.400385
264,-30.538795,-16.116009
265,-37.474945,-2.4776444
266,-49.52531,-17.527948
267,-33.8187,-5.9252634
268,-55.078537,-7.143776
269,-55.140358,-5.945309
270,-57.016327,-6.5359826
271,-32.314285,-12.5641575
272,-36.85199,-2.1580856
273,-52.222225,-13.563756
274,-46.682503,-4.7560143
275,-27.103119,-11.373289
276,-42.613617,-16.340645
277,-52.84927,-11.433289
278,-56.49213,-6.5736666
279,-46.080593,-16.93873
280,-22.192335,-5.2189913
281,-29.700361,-10.622311
282,-36.24702,-5.047599
283,-54.643475,-9.373435
284,-23.037045,-4.0660267
285,-41.243324,-17.407938
286,-26.518175,4.805272
287,-19.102556,-2.0452142
288,-52.46759,-8.297729
289,-33.118156,-6.2238407
290,-18.809652,-4.1964326
291,-46.39261,-16.552416
292,-30.707417,-14.635087
293,-24.331985,-10.785488
294,-35.233063,-12.97343
295,-32.57672,-1.56687
296,-55.378365,-7.876936
297,-20.971596,-5.1598973
298,-20.706568,-7.863932
299,-30.527872,-2.2789047
300,-43.130913,-17.040943
301,-18.791307,-5.3584924
302,-29.104689,4.5009527
303,-34.26538,-8.462254
304,-32.548435,-4.4461193
305,-51.18923,-16.69711
306,-47.61124,-8.398606
307,-24.487736,-3.213037
308,-38.335526,-20.53384
309,-47.860405,-11.519257
310,-20.821266,-8.424107
311,-54.81989,-9.227321
312,-47.376278,-2.2739363
313,-41.670506,-3.1900613
314,-29.257158,-11.302488
315,-23.001251,-4.4331594
316,-22.853983,-2.6558676
317,-40.878822,-6.358081
318,-20.725882,-8.00758
319,-21.981735,-6.490872
320,-46.421986,-1.1401603
321,-22.186773,-2.534692
322,-27.218744,3.468394
323,-39.095314,-5.058375
324,-38.686672,-15.236953
325,-50.66296,-0.84921813
326,-37.601795,-20.712069
327,-38.95671,4.7013874
328,-39.614586,3.5860937
329,-39.94086,-0.78948796
330,-39.933,-2.5630543
331,-21.696335,-1.2991564
332,-50.448036,-18.133444
333,-56.122395,-4.929503
334,-33.251842,4.9357376
335,-31.506817,-14.457729
336,-31.19497,-12.3498955
337,-37.994644,-21.212835
338,-54.320824,-7.184136
339,-37.208458,-13.559567
340,-43.619846,-17.272085
341,-34.32733,-2.937959
342,-27.913103,6.33247
343,-51.16827,-15.449675
344,-49.317593,-15.556834
345,-46.41037,-3.5590034
346,-19.78836,-3.0074105
347,-22.27748,0.05095097
348,-39.48497,-19.993698
349,-41.885708,-18.73185
350,-23.073921,-7.3133807
351,-27.38864,-8.456373
352,-30.262905,-6.8301783
353,-46.324905,-3.050171
354,-28.112337,0.64486676
355,-26.778368,0.09868465
356,-27.895432,4.543462
357,-54.929173,-5.5994225
358,-27.701918,6.748634
359,-55.118782,-5.6533656
360,-32.06112,3.0065355
361,-53.71598,-5.66697
362,-52.920933,-10.8246155
363,-46.29693,-0.9699812
364,-28.179806,-13.973767
365,-27.88884,-7.357091
366,-32.059814,-15.233561
367,-32.801704,-5.954042
368,-56.03638,-8.474789
369,-38.578915,-18.831802
370,-20.239105,-4.529179
371,-53.096977,-9.1380625
372,-20.97631,-8.72554
373,-40.98797,-2.1106951
374,-45.731102,0.07037866
375,-36.850624,-0.94038266
376,-49.152622,-18.185926
377,-50.202,-12.141689
378,-47.402973,-11.470751
379,-40.42152,-2.0080895
380,-20.84007,-4.801564
381,-35.238262,2.8985646
382,-47.678,-19.371252
383,-19.676485,-4.6905184
384,-49.979446,-10.920182
385,-22.723005,-7.642723
386,-53.69887,-5.8220844
387,-37.639206,-3.5420945
388,-55.683865,-4.569383
389,-32.99269,0.954812
390,-34.113117,-7.644698
391,-38.753174,-10.72779
392,-25.441044,-10.831511
393,-40.027023,-16.450342
394,-40.997158,1.268402
395,-54.74527,-7.115831
396,-47.297398,-15.623877
397,-52.863647,-9.351705
398,-22.548063,0.19856048
399,-32.468555,4.1929274
400,-36.20745,-2.684435
401,-41.281826,-0.13763674
402,-47.057076,-16.09337
403,-25.322985,4.3442736
404,-37.134453,-21.508703
405,-33.934414,3.900528
406,-50.49304,-16.753382
407,-50.10081,-0.1791981
408,-20.136206,-3.1851163
409,-35.076702,-2.9923408
410,-40.849136,-6.974964
411,-30.20836,-11.208475
412,-40.27294,-3.0652423
413,-33.98047,-5.208759
414,-27.472813,4.3275785
415,-38.83298,-12.6694145
416,-29.167353,5.6059403
417,-19.943275,-6.7077785
418,-26.165016,4.2936206
419,-49.927174,-17.47809
420,-46.892902,-12.456271
421,-37.67446,-12.658269
422,-33.514572,-10.946466
423,-45.5655,-17.7283
424,-28.43753,7.191363
425,-38.314995,-13.236869
426,-44.240906,-1.229035
427,-27.264683,-7.34002
428,-42.420452,-16.033121
429,-39.66935,-20.025301
430,-55.749527,-8.885979
431,-37.892956,-20.710875
432,-48.73511,-8.175082
433,-20.07152,-6.799326
434,-32.442524,-6.43213
435,-45.3213,-18.346447
436,-55.63536,-6.5528154
437,-33.45798,3.1273625
438,-47.99766,-8.562115
439,-37.768986,-13.935173
440,-48.751694,-16.774027
441,-35.786804,0.74498415
442,-47.796814,-16.805721
443,-49.56453,-15.275222
444,-31.14149,-2.9609833
445,-50.66635,-17.976843
446,-45.46665,0.051104046
447,-54.63022,-8.560633
448,-50.36041,-8.325685
449,-48.62441,-8.224514
450,-28.291718,-5.6411185
451,-28.11936,-13.928279
452,-35.441223,1.5679396
453,-30.56247,-12.909034
454,-50.50616,-7.5268264
455,-35.332127,-3.3237646
456,-45.446495,-3.0241332
457,-29.737993,4.1583595
458,-22.96186,-10.26871
459,-51.419247,-1.2205774
460,-53.328762,-7.1338906
461,-48.59575,-16.888803
462,-48.328266,-0.4226593
463,-32.3351,-14.014034
464,-27.482258,0.7206852
465,-27.615105,4.346998
466,-36.749935,-18.141516
467,-21.05636,-8.19594
468,-42.823967,-5.013617
469,-54.069366,-7.373559
470,-32.6815,-9.354465
471,-19.218927,-1.8172822
472,-39.49564,-18.672447
473,-37.0432,1.6802808
474,-19.908134,-3.6352398
475,-48.829426,-16.549812
476,-43.375526,-2.4395201
477,-51.13986,-7.454541
478,-45.05222,-16.718975
479,-46.75038,-0.04121419
480,-51.763447,-15.845121
481,-30.410128,-15.571962
482,-41.7023,-17.34152
483,-40.250443,2.2362146
484,-23.098305,0.8292692
485,-23.806679,-6.2879467
486,-24.500586,-2.496287
487,-44.76599,-3.6801636
488,-38.436394,1.0593826
489,-45.140636,0.70071363
490,-32.487026,-16.91076
491,-44.448433,-18.02311
492,-47.428085,-2.6996994
493,-49.479946,-0.3754499
494,-41.785316,-8.352211
495,-45.801743,-1.0267867
496,-49.195324,-7.3748364
497,-48.44806,-18.020308
498,-42.178596,-5.3119774
499,-27.057127,6.1371055
500,39.2537,17.091475
501,38.248425,4.5612917
502,35.987778,-9.22349
503,40.334763,13.039677
504,40.866474,20.06334
505,39.821068,-0.43879062
506,47.89067,16.53335
507,55.845573,13.391321
508,29.384853,-1.1783843
509,49.544052,12.556204
510,45.0571,17.771482
511,45.317043,5.8321624
512,59.65897,11.553473
513,55.540962,1.6198474
514,56.40995,12.495225
515,54.148846,7.746955
516,34.834393,-6.5688176
517,32.658085,10.316875
518,30.07685,-4.9923925
519,32.64775,-5.5788074
520,28.166624,4.5842643
521,26.861765,18.887684
522,39.817814,2.8869364
523,58.939148,11.162936
524,48.840385,13.459478
525,44.04542,16.373772
526,30.090368,-5.839646
527,40.041126,-0.85758
528,35.200672,5.24477
529,37.273052,1.8301786
530,32.574635,11.611706
531,50.804436,1.8275994
532,59.878567,10.886436
533,30.369158,4.6314707
534,30.049858,11.603856
535,35.983776,18.175117
536,49.48756,4.6431227
537,33.503498,12.604147
538,37.446274,1.2093163
539,54.215076,8.994503
540,41.091045,-1.4178122
541,42.83115,13.811433
542,49.353985,11.517185
543,37.44597,6.2374415
544,49.47339,10.487468
545,55.845413,8.648759
546,29.408632,15.208403
547,32.12625,6.4394693
548,32.68492,9.304381
549,26.919235,19.77773
550,30.242697,-5.830703
551,48.019215,15.085006
552,38.703033,-6.596313
553,27.585752,11.778605
554,32.36905,18.249975
555,33.195877,-1.6185548
556,35.17841,-8.498448
557,36.755917,-8.2681675
558,49.45955,14.945954
559,29.53672,16.339567
560,48.360218,3.8110054
561,34.596573,5.0856867
562,42.149864,17.501871
563,29.092619,-4.7594013
564,33.924503,-8.958628
565,34.244473,-5.824937
566,50.11202,4.102413
567,28.710371,5.7257786
568,30.403484,0.7081059
569,32.68315,6.3323956
570,39.905354,20.000708
571,49.232967,2.6768746
572,33.153984,10.252321
573,33.676056,13.0848675
574,51.961742,7.5473304
575,46.99122,7.150467
576,35.55818,1.5654097
577,57.221943,13.990946
578,37.86621,4.787427
579,27.016607,6.8252025
580,35.090103,-7.3650074
581,28.801226,16.19365
582,47.599503,14.68569
583,52.30241,1.3558141
584,40.55967,-1.3315685
585,32.510395,-7.664585
586,54.581413,1.5081203
587,33.24851,4.696786
588,53.675034,2.2059488
589,42.579464,0.0437042
590,28.126339,14.284508
591,56.174282,14.177447
592,30.94581,4.87536
593,31.462374,19.824883
594,28.86675,-4.546846
595,26.34858,16.166622
596,43.604214,-1.4806287
597,36.35957,19.736225
598,44.944767,5.9891195
599,47.23509,12.100496
600,37.71934,14.154668
601,30.255625,20.344732
602,52.038044,13.474558
603,40.143116,-6.18183
604,49.28318,13.0226755
605,54.629147,9.625498
606,36.9791,5.762907
607,35.900238,16.459478
608,33.188038,16.29542
609,40.372715,-3.0806656
610,44.719715,19.417616
611,36.314404,18.633959
612,37.734028,3.6250632
613,38.5152,-5.600407
614,51.104294,13.313632
615,48.961304,13.87952
616,28.381021,15.182798
617,29.832394,14.597441
618,32.564117,9.990651
619,28.090954,20.14473
620,53.06309,5.8757925
621,31.260292,-5.9450426
622,31.72712,-4.9449034
623,29.166346,-0.32619748
624,55.10044,7.745636
625,27.210518,6.367914
626,32.587147,15.781416
627,29.142834,20.19339
628,46.467766,4.031314
629,40.986366,-5.9052925
630,46.97926,4.198348
631,37.415474,-6.328578
632,29.491114,14.54641
633,38.260746,2.9176369
634,38.884956,16.080292
635,46.052334,14.679128
636,35.0156,-4.8755336
637,26.495413,16.646
638,28.844522,17.427397
639,57.179893,13.013959
640,26.32653,17.123802
641,27.482748,15.032988
642,43.534786,15.583705
643,45.95184,5.5479155
644,44.30839,19.347641
645,41.38804,0.26317295
646,52.50098,7.908453
647,43.50236,-2.9174268
648,39.9863,17.517246
649,39.127808,13.535139
650,45.247055,5.2941933
651,37.632835,-7.6472383
652,40.32345,-3.5650475
653,30.100279,-0.5254657
654,35.629192,-9.673125
655,29.339699,5.0735765
656,49.309036,2.2269566
657,34.350655,-8.110996
658,44.200386,18.932943
659,41.818745,0.51010877
660,53.810776,1.5177722
661,55.481243,14.135636
662,42.806705,3.125264
663,54.225803,7.64858
664,39.34228,15.798502
665,55.000355,2.0094829
666,28.48664,15.479905
667,30.302715,-0.1392182
668,43.03503,-1.0739915
669,55.783623,2.3983433
670,53.208588,3.9468515
671,40.72845,15.094836
672,37.82858,18.427814
673,31.771528,-0.45368809
674,34.22243,21.357586
675,34.006935,5.591249
676,43.461266,16.137003
677,46.169792,14.802044
678,57.27519,12.952973
679,55.755585,10.743278
680,59.32983,11.880034
681,27.559668,11.364704
682,29.647007,1.3374684
683,27.895653,12.189504
684,35.53781,4.5193396
685,32.204704,10.934773
686,33.033215,5.933119
687,31.781677,6.811248
688,48.25291,7.135601
689,39.655075,15.083646
690,48.215057,15.595753
691,37.684998,0.5105306
692,52.75564,1.4590678
693,56.63023,13.644303
694,54.5094,12.611118
695,54.27361,1.7049142
696,34.546013,21.036446
697,26.782145,18.299284
698,38.261524,-0.70757455
699,58.781742,12.740194
700,54.03079,1.1943668
701,27.265606,15.903848
702,56.2617,9.960418
703,36.53901,5.6165113
704,27.341393,11.407275
705,49.78967,7.416818
706,49.591873,2.586911
707,52.124588,13.81855
708,54.85766,12.029125
709,27.470364,9.948331
710,34.656967,19.879162
711,29.837347,19.520767
712,34.411278,10.372526
713,59.53315,11.2969885
714,47.200813,14.087229
715,55.804363,10.394065
716,39.04287,12.746808
717,56.334007,9.022214
718,35.74993,2.520682
719,40.410072,1.2730107
720,43.693398,18.399918
721,34.976,16.676973
722,34.46327,12.426624
723,43.087193,-5.2194963
724,38.221077,3.2190282
725,40.318886,-4.7715435
726,59.141846,11.2269745
727,44.23688,16.690992
728,33.49797,21.354662
729,55.81983,12.310624
730,34.3698,-5.6186333
731,35.754257,19.75231
732,49.62953,2.90672
733,46.266636,12.372795
734,54.62547,3.1918168
735,35.173317,2.4649072
736,44.731365,19.703838
737,55.217854,14.205525
738,56.210667,9.534958
739,32.454433,10.032336
740,35.659454,11.011213
741,41.601627,-2.3900182
742,28.83495,12.402921
743,52.150517,12.870956
744,27.148155,12.551527
745,38.512886,-7.054739
746,53.902584,2.912366
747,36.4353,-7.1410613
748,34.69796,11.874921
749,43.18132,20.492603
750,42.04706,16.846804
751,45.24853,3.8242345
752,51.440514,3.1305184
753,32.412014,6.8086863
754,31.390482,-2.8385532
755,53.325905,12.958005
756,27.59861,6.427032
757,40.296906,19.596432
758,29.817535,11.300332
759,48.63233,13.689006
760,39.886307,2.6888018
761,37.09104,17.104753
762,43.031933,-3.6511278
763,42.178566,-4.880778
764,34.047184,12.179235
765,38.805454,4.0140295
766,42.476624,13.394109
767,32.548794,-8.367698
768,58.638016,12.168589
769,36.35148,1.0947471
770,36.01873,-9.499292
771,32.06684,-0.01253117
772,34.82511,21.1435
773,50.429764,12.425061
774,53.52329,1.9221706
775,54.222294,2.1165595
776,48.047115,3.6657295
777,31.576479,-2.2602208
778,31.724007,-3.1304235
779,29.509909,18.490477
780,31.706955,-1.4553937
781,30.529942,19.289454
782,49.90346,7.0170007
783,56.040955,8.689033
784,50.382206,2.9950066
785,42.365788,-5.121298
786,26.964483,7.476147
787,32.850716,20.26771
788,28.487482,-4.249806
789,32.49005,10.765058
790,34.832287,-8.824445
791,25.677313,9.805306
792,32.22376,-7.11172
793,36.771877,0.53141904
794,32.454494,-0.45288822
795,28.171457,13.710094
796,37.862385,4.1951
797,56.390053,2.611804
798,30.393658,-1.2603983
799,35.452595,1.9025998
800,55.300438,13.677152
801,37.00782,-6.5278344
802,33.952404,21.142271
803,38.388622,17.649778
804,42.716934,16.573196
805,39.653862,17.516914
806,37.16969,15.808954
807,32.235184,-7.0872045
808,40.37764,16.11106
809,26.219614,11.327135
810,39.445293,16.992575
811,40.43881,20.165615
812,27.685097,18.963818
813,48.288555,16.063385
814,40.658554,-3.7114997
815,41.289505,11.182777
816,37.994205,2.3053632
817,42.364433,12.968956
818,40.14164,-1.600495
819,29.30763,11.587326
820,33.514862,-5.2790217
821,27.471062,20.282572
822,31.85823,-7.229506
823,46.464226,6.3326035
824,44.35946,-4.3669596
825,38.57772,3.9581368
826,33.678074,14.180399
827,30.137184,19.331242
828,48.02426,15.414624
829,32.376823,-5.021171
830,28.516512,14.102963
831,47.24143,15.363153
832,52.124065,7.757825
833,44.638535,4.98861
834,28.90337,19.886852
835,49.94439,3.7777462
836,57.11943,8.949056
837,40.52262,15.2378235
838,40.035667,12.589644
839,31.529915,19.051365
840,40.260387,-4.2825747
841,27.745024,13.78121
842,57.031677,13.429772
843,41.725555,-4.8590164
844,38.783775,13.81944
845,52.72956,7.142389
846,33.04057,9.102942
847,48.86363,7.535728
848,33.08984,6.659439
849,41.3028,16.18854
850,33.6936,15.363712
851,43.095184,19.76836
852,43.377842,19.76305
853,34.79247,11.501361
854,27.536205,11.970208
855,53.608154,2.481823
856,33.51713,-5.5761094
857,36.60071,2.8599648
858,51.15874,3.4235575
859,43.916744,-5.178444
860,40.588863,-6.032636
861,58.342243,12.444964
862,33.574017,-8.073725
863,43.68386,-1.029593
864,39.67589,-6.5716443
865,34.16082,15.039765
866,28.868153,20.580503
867,51.71012,13.823088
868,34.556126,17.317646
869,32.49449,16.632366
870,31.562628,-7.0508833
871,40.52858,20.197947
872,55.56252,14.06833
873,53.075478,1.8534884
874,34.052998,5.0304513
875,29.73094,4.53433
876,26.048668,9.293427
877,34.739403,5.526831
878,45.72485,4.1855707
879,29.254873,18.66739
880,31.394154,0.41265556
881,59.86419,10.852141
882,46.53717,3.798004
883,55.368313,10.455534
884,28.11088,11.608071
885,43.35859,3.2047322
886,30.980877,19.630613
887,45.20518,17.357462
888,34.419502,15.135109
889,35.186543,-8.45531
890,42.725643,-3.5017848
891,28.565107,5.6362185
892,27.482368,10.974936
893,37.79294,5.7713404
894,36.451942,16.009212
895,26.402721,17.604822
896,49.508522,10.087016
897,56.9462,9.542852
898,43.476562,19.405958
899,50.898075,2.7992918
900,34.764442,4.3337283
901,40.664078,-5.259128
902,42.304543,-4.94215
903,48.689377,14.685426
904,45.266884,6.913236
905,27.017897,17.486301
906,37.244644,-8.043658
907,32.266315,5.7415915
908,45.20241,17.821362
909,31.589365,-1.4421074
910,47.06688,12.786674
911,54.708122,8.106887
912,31.327665,19.250874
913,35.08141,11.02247
914,32.74142,-4.4760175
915,27.928476,20.383043
916,39.516262,19.4957
917,47.78302,7.344581
918,34.16321,-6.3404045
919,43.30375,-5.2409415
920,31.794508,10.47541
921,52.46991,6.979658
922,26.295874,9.827843
923,30.924162,-0.40336046
924,38.4834,14.371007
925,51.664074,8.419237
926,50.21292,3.5170028
927,39.58701,-6.229094
928,26.029152,9.809947
929,47.684807,13.090164
930,32.901897,15.586591
931,43.31236,16.531027
932,45.165176,17.74428
933,35.65602,-8.809253
934,26.570364,14.476366
935,45.637157,6.1337028
936,37.84106,18.006205
937,40.857033,15.205413
938,37.536415,-6.676625
939,59.24086,10.470734
940,26.631506,16.534897
941,57.752453,12.697499
942,38.288292,5.1469817
943,42.988853,3.5263162
944,54.417538,12.135373
945,50.905346,8.945181
946,33.81952,9.556888
947,43.94043,-3.750952
948,31.036612,-5.224571
949,30.291409,-0.7132879
950,38.64735,14.064868
951,31.838428,-5.7045364
952,41.518497,16.571539
953,30.8439,-1.0303373
954,56.622604,3.033027
955,40.29874,-2.2510693
956,40.496376,14.559832
957,37.85586,14.853725
958,41.434383,-3.835502
959,55.9903,2.904426
960,44.054802,-3.1438775
961,28.641872,11.810314
962,27.416533,6.4187436
963,31.004013,5.6751585
964,26.697557,7.8959374
965,33.42793,13.805376
966,51.305775,1.1300989
967,55.5136,13.666832
968,47.32143,8.607166
969,34.229546,5.172561
970,30.576288,-6.0109925
971,55.835358,3.803205
972,39.50186,-0.62133956
973,28.837158,0.6745364
974,44.873417,-3.2480967
975,43.02164,-2.707964
976,49.37078,10.17988
977,43.603752,16.171091
978,35.599487,21.591497
979,30.220785,-6.012254
980,43.089146,-0.7541642
981,29.412556,20.366688
982,31.189228,-1.1861786
983,51.91867,3.0722558
984,36.963333,18.089283
985,36.08452,-7.199438
986,49.50079,9.930565
987,33.925636,16.829742
988,52.55713,13.238062
989,47.062298,12.026252
990,34.08776,4.2876697
991,51.439396,6.669797
992,34.91224,21.359932
993,26.537628,8.876158
994,56.602028,9.086907
995,44.05959,3.2778296
996,29.421051,17.693428
997,41.08244,-1.0123252
998,44.06163,-4.8925304
999,40.269024,15.986595
1000,16.850325,-32.64853
1001,10.484136,-47.498383
1002,3.734013,-47.990574
1003,1.112283,-23.257284
1004,7.36035,-28.371
1005,4.1979227,-17.71244
1006,3.683941,-17.644136
1007,-9.023996,-42.141586
1008,-7.010085,-41.222233
1009,-6.1814117,-45.88368
1010,-5.4544563,-44.454277
1011,6.785455,-36.223335
1012,-6.062857,-43.577198
1013,-7.215942,-49.264008
1014,7.3773727,-29.806875
1015,5.6920815,-37.10857
1016,-4.394148,-43.575253
1017,21.052284,-37.46294
1018,-6.6494145,-44.097095
1019,4.1678514,-44.841644
1020,-7.040242,-40.98145
1021,-7.283231,-49.793167
1022,-7.826756,-41.00994
1023,-1.4556855,-34.529327
1024,11.76567,-25.928635
1025,3.8453324,-36.53307
1026,5.4798636,-26.049322
1027,1.7959399,-49.335056
1028,6.8343234,-48.503258
1029,6.8952503,-38.24672
1030,15.104814,-40.505432
1031,-0.88117397,-21.998186
1032,15.993166,-27.226908
1033,-8.501784,-44.00816
1034,-10.128121,-43.132816
1035,21.093445,-36.40944
1036,6.072993,-38.73376
1037,-6.26189,-44.56265
1038,3.9932628,-23.829998
1039,2.1824262,-20.570623
1040,3.6660864,-28.824219
