id,x,y
73,-22.763615,-2.2892754
74,-38.475468,-1.0840259
75,-21.387758,-6.3336616
76,-27.691328,-8.083363
77,-19.393517,-1.2470019
78,-20.814997,-5.129595
79,-38.185307,5.6101284
80,-31.599855,6.6342
81,-31.776953,5.503032
82,-20.964752,-5.691367
83,-45.51472,-16.593487
84,-29.006628,-0.9956399
85,-38.37934,-18.334055
86,-41.57293,-11.683071
87,-28.988876,-7.2401075
88,-37.21016,10.317072
89,-37.31053,3.185928
90,-19.024519,-1.8411916
91,-34.28282,1.9241285
92,-33.287792,5.8831797
93,-30.089146,4.2987213
94,-24.83862,0.013673717
95,-28.180315,-19.511349
96,-29.002806,0.17996338
97,-18.41484,-2.3978481
98,-37.65827,8.556173
99,-39.104294,-0.026039
100,-28.999973,5.4724755
101,-35.82899,-14.957254
102,-20.369751,-5.3711095
103,-38.62289,-0.93178016
104,-36.62535,3.0458477
105,-45.64656,-3.294981
106,-42.30697,-10.880421
107,-47.647728,-13.413684
108,-47.79679,1.0669669
109,-17.755062,-3.8247693
110,-43.76164,0.42462468
111,-46.480446,-17.443748
112,-27.355455,3.910811
113,-39.83304,8.907937
114,-29.373426,-6.810547
115,-46.27383,0.6565662
116,-23.590534,3.6835396
117,-30.767242,-18.513489
118,-32.469593,-7.539828
119,-27.89539,-19.459566
120,-29.19224,1.8277287
121,-32.027386,-19.713118
122,-48.594627,-10.656604
123,-31.936058,-7.6833177
124,-41.590866,-18.069752
125,-23.6368,-0.9722612
126,-27.951777,-18.715881
127,-49.087925,-0.48228508
128,-19.924109,-0.43711826
129,-25.437252,5.671811
130,-41.404297,-12.2429285
131,-30.951748,-1.0084738
132,-43.831093,2.126021
133,-31.998732,0.76317936
134,-44.950043,-17.81174
135,-38.140842,8.382982
136,-36.758087,6.3287807
137,-31.658749,-3.2979124
138,-21.324713,-6.4626436
139,-30.868166,0.8871483
140,-41.68891,-19.628624
141,-24.11697,-2.293917
142,-30.376045,-19.168747
143,-36.812912,-18.072666
144,-21.558584,1.7631919
145,-43.599354,-10.872497
146,-41.55026,-11.492174
147,-26.182087,3.2368016
148,-45.91337,-13.30998
149,-46.944145,-12.685746
150,-42.942886,-14.779065
151,-28.86433,6.8951325
152,-48.728394,-16.345163
153,-36.91546,-15.32847
154,-48.832283,2.2647278
155,-29.796675,-15.615846
156,-19.283623,-1.8646618
157,-30.689674,-12.626001
158,-47.696102,-12.977636
159,-51.553307,-11.499568
160,-38.163593,-17.266891
161,-32.90478,-20.061077
162,-39.287334,7.098087
163,-29.035555,-18.800354
164,-45.55626,-19.364956
165,-23.882195,-0.5305353
166,-46.457367,3.0035462
167,-33.20276,-2.7625842
168,-33.960693,5.693589
169,-31.086226,-1.301553
170,-30.455297,-19.712803
171,-46.841625,3.165392
172,-19.706316,-5.1564684
173,-37.473206,-13.681664
174,-48.152824,2.6634288
175,-38.671993,10.213375
176,-28.725803,-0.40941805
177,-40.143738,8.991521
178,-32.069508,1.498096
179,-41.16107,-2.042502
180,-27.664064,-11.345422
181,-39.661026,-2.7446995
182,-45.250393,-17.540468
183,-31.570751,-7.073736
184,-19.976479,-4.0404654
185,-23.936174,0.2349128
186,-38.803284,4.282445
187,-28.61407,-10.277977
188,-41.216465,3.1980865
189,-31.308508,6.2502275
190,-23.845472,3.2351117
191,-20.465485,0.3323789
192,-20.42555,-0.42765453
193,-45.72305,1.3587874
194,-34.02652,1.8732641
195,-29.514723,-9.250325
196,-35.766384,-12.790468
197,-40.487858,-18.895449
198,-39.33899,-2.123385
199,-21.36342,-3.8124442
200,-39.222103,9.733043
201,-47.321724,-3.5612502
202,-34.39758,-12.475899
203,-40.889797,-2.0956964
204,-28.947624,0.5797722
205,-29.273281,7.0975823
206,-32.385418,1.6808718
207,-26.579754,5.7727346
208,-48.206573,-16.621956
209,-29.512901,1.7852607
210,-44.041134,0.9887656
211,-51.319584,-10.507929
212,-47.60315,2.7701805
213,-37.20867,-12.867757
214,-22.629799,0.67817557
215,-45.69291,-13.623376
216,-23.923311,2.45071
217,-32.774326,-3.736809
218,-32.168594,-7.577281
219,-33.301865,1.5350354
220,-37.46381,-12.409332
221,-32.38143,6.381061
222,-32.393623,1.0109254
223,-18.143084,-0.7492401
224,-28.183828,-19.213223
225,-42.346058,-14.636711
226,-30.411371,-18.953625
227,-26.180376,1.8859683
228,-29.99566,-18.257164
229,-32.906204,7.0197287
230,-37.07121,-12.067784
231,-40.61582,-19.519592
232,-43.01967,-2.4166374
233,-29.756329,-20.31574
234,-32.897766,6.1301565
235,-33.537014,1.9871095
236,-34.72611,7.576862
237,-37.166367,10.305852
238,-29.963459,-9.2347
239,-32.98232,-2.520976
240,-44.792118,-18.206043
241,-18.297539,-0.78085834
242,-49.401447,-13.557415
243,-42.23055,-11.855218
244,-29.914701,-2.5849905
245,-19.704058,-1.4785036
246,-28.391024,-8.859245
247,-48.27975,-1.4868447
248,-18.72776,-0.3370993
249,-38.88133,-18.277155
250,-28.305197,-13.110854
251,-27.260859,-8.962096
252,-49.829174,0.35896942
253,-18.81133,-2.6490064
254,-43.66957,-21.067005
255,-49.492977,-1.8140728
256,-28.998053,4.079124
257,-44.54208,-13.146695
258,-53.504047,-10.088876
259,-40.504242,8.449218
260,-29.894793,-7.418903
261,-22.298544,-0.9031788
262,-37.4051,-13.673238
263,-28.332966,-20.165413
264,-36.184,-13.284813
265,-26.850937,1.5707465
266,-44.12962,-18.32936
267,-22.884422,1.0877188
268,-50.658913,-11.342133
269,-50.73698,-10.252853
270,-52.7179,-10.705964
271,-19.625866,-3.6934414
272,-26.544434,2.434792
273,-48.324596,-17.01156
274,-29.2753,-10.095298
275,-39.63302,-3.187452
276,-37.935066,-16.485031
277,-48.81827,-14.816408
278,-52.17217,-10.838562
279,-41.035397,-19.719662
280,-47.25618,-1.3914459
281,-21.018951,-5.45644
282,-24.798264,1.7388101
283,-50.301094,-13.316675
284,-48.6154,-1.1498693
285,-35.984974,-17.83774
286,-39.665413,8.588268
287,-41.18538,2.7970927
288,-47.92414,-12.071677
289,-22.958376,0.24997754
290,-43.980057,1.6885383
291,-41.457108,-20.162386
292,-35.26486,-12.5714245
293,-41.153183,-2.6628153
294,-17.67556,-2.668947
295,-26.957567,6.117034
296,-51.009205,-12.013128
297,-45.748062,-0.22649911
298,-44.558624,-1.8960372
299,-37.835323,3.8065126
300,-38.108868,-17.333538
301,-43.56391,0.78139496
302,-36.9527,7.987987
303,-20.719904,0.10791298
304,-24.234001,0.605283
305,-45.74332,-18.712225
306,-42.49131,-11.78725
307,-49.519135,-0.44138372
308,-29.33208,-17.772451
309,-44.048748,-14.249314
310,-44.41927,-2.4253979
311,-50.497845,-13.145543
312,-29.062769,-8.529619
313,-31.07659,-3.086883
314,-20.588568,-6.1199584
315,-48.28304,-1.2921529
316,-47.80017,0.78722095
317,-33.280018,-3.7536283
318,-44.358482,-1.9417864
319,-46.188778,-2.1464796
320,-27.909595,-7.785622
321,-47.14477,1.3485454
322,-39.102577,7.230042
323,-29.607609,-3.2494192
324,-29.939564,-15.769514
325,-32.619495,-7.427661
326,-29.14181,-18.217873
327,-33.82236,2.6234324
328,-32.635067,2.185358
329,-32.374996,-0.39984128
330,-32.9708,-1.1444064
331,-47.224136,2.6455646
332,-44.804874,-19.934734
333,-51.85878,-9.3065195
334,-34.182915,5.7133493
335,-34.64892,-12.886399
336,-21.327631,-3.8789198
337,-29.292889,-19.570126
338,-49.86541,-11.338037
339,-31.860891,-12.949768
340,-38.433666,-17.744215
341,-24.164007,4.2963996
342,-38.154045,9.844049
343,-46.203762,-17.979305
344,-46.08975,-20.287817
345,-28.542316,-9.568164
346,-44.826862,2.2736764
347,-48.753735,2.819132
348,-31.520203,-20.09418
349,-36.522324,-18.887552
350,-46.410816,-3.593993
351,-39.320435,-0.8009557
352,-23.915741,-2.1572962
353,-28.459133,-9.268604
354,-38.928043,4.36948
355,-40.39243,3.425671
356,-38.332638,8.121287
357,-50.510223,-9.932282
358,-38.362034,10.337964
359,-50.719963,-9.994687
360,-32.925472,7.134611
361,-49.238506,-10.122287
362,-48.729504,-14.395445
363,-27.7917,-7.62562
364,-36.992447,-11.337389
365,-39.01317,0.18842861
366,-34.816055,-13.791701
367,-23.399086,-0.07508211
368,-51.827408,-12.487939
369,-31.760265,-18.945215
370,-45.29348,0.6490777
371,-48.60338,-12.884696
372,-43.958908,-2.381565
373,-30.80171,-1.9740435
374,-27.293552,-6.6587577
375,-27.17389,2.8477752
376,-43.690475,-18.261826
377,-45.54387,-15.551761
378,-43.69177,-14.163685
379,-31.250814,-1.6712438
380,-45.73427,0.0825692
381,-31.672155,4.5793324
382,-42.487095,-17.276112
383,-44.60119,0.8203571
384,-45.562695,-14.468991
385,-45.92002,-3.441753
386,-49.224754,-10.228859
387,-26.573654,0.9818123
388,-51.48909,-9.009239
389,-29.375263,7.062992
390,-21.359173,0.6716891
391,-27.290928,-12.346448
392,-40.49184,-2.3992476
393,-34.80646,-17.201471
394,-30.39542,0.4016763
395,-50.364697,-11.280566
396,-42.58864,-21.441874
397,-48.355732,-13.077405
398,-49.325954,2.2499657
399,-33.859,6.528905
400,-25.750313,2.8427212
401,-30.150202,-0.45742986
402,-42.256016,-20.896471
403,-40.85057,8.148212
404,-28.431376,-18.903343
405,-33.27893,5.146521
406,-45.219513,-18.49537
407,-32.061127,-6.9477243
408,-45.316254,1.9796714
409,-24.860254,3.4929035
410,-34.112198,-4.1587577
411,-19.932573,-5.546902
412,-32.8279,-1.6689005
413,-23.776974,1.1425458
414,-38.78617,8.018039
415,-29.642159,-13.358552
416,-36.94146,8.979383
417,-43.646366,-0.6645965
418,-40.090973,8.381569
419,-44.4903,-18.64127
420,-43.092472,-14.9760895
421,-28.89896,-14.3847885
422,-19.727451,-2.0693724
423,-40.48753,-18.95785
424,-37.627113,10.711253
425,-29.897263,-13.943238
426,-28.817883,-5.483861
427,-38.25827,0.5134649
428,-37.93384,-16.059027
429,-31.666845,-20.212143
430,-51.538548,-12.8257885
431,-29.487217,-19.061377
432,-43.719036,-11.767131
433,-44.012947,-0.768671
434,-23.060219,-0.43899283
435,-40.306755,-18.388735
436,-51.25409,-10.821889
437,-32.713814,5.7304115
438,-42.896698,-11.909915
439,-31.271635,-13.808032
440,-44.457367,-20.639542
441,-29.105566,4.8991203
442,-43.369476,-20.679943
443,-46.451595,-20.165812
444,-25.365107,-0.15281172
445,-45.007797,-19.892479
446,-27.196705,-6.5072093
447,-50.260174,-12.564943
448,-45.704033,-12.001256
449,-43.52425,-11.784801
450,-39.374405,2.372712
451,-36.760326,-11.421905
452,-29.02789,3.9152024
453,-22.58739,-3.5714817
454,-45.77987,-11.26654
455,-24.54677,3.3900456
456,-27.632717,-9.75684
457,-36.36703,7.433953
458,-42.23885,-2.5095215
459,-33.32694,-7.307848
460,-48.804855,-11.231115
461,-44.32651,-20.745974
462,-30.342394,-6.6766653
463,-33.475616,-12.620568
464,-39.701305,4.166008
465,-38.633068,7.9788327
466,-31.240675,-17.634295
467,-44.263466,-2.178601
468,-46.00248,-8.864219
469,-49.602924,-11.483506
470,-21.006083,-1.7053959
471,-40.94133,3.1264212
472,-32.641537,-19.125078
473,-30.129232,3.5794718
474,-45.03036,1.6106677
475,-44.636448,-20.650202
476,-30.52997,-4.9779134
477,-46.445324,-10.969067
478,-39.74474,-19.716309
479,-28.633057,-6.6723747
480,-46.33937,-17.812597
481,-36.094597,-12.884954
482,-36.50422,-17.7044
483,-31.34181,1.206695
484,-49.65171,2.829952
485,-47.547363,-3.5561192
486,-49.279495,0.2973364
487,-28.275646,-10.539774
488,-29.974339,2.2555327
489,-27.030443,-5.808016
490,-36.30541,-15.589973
491,-39.40461,-18.220116
492,-29.794073,-8.335825
493,-31.435284,-7.174148
494,-32.62841,-14.060598
495,-27.705822,-7.449062
496,-44.374542,-11.296745
497,-43.138783,-18.51528
498,-45.7252,-8.282266
499,-38.92746,9.66074
500,40.960472,-2.570869
501,38.010677,8.890558
502,36.971176,22.907967
503,39.61286,0.66061324
504,40.29434,-6.285933
505,35.427055,13.34982
506,33.016037,-5.380768
507,24.83761,-5.3711753
508,45.25163,17.086464
509,30.100765,-2.171695
510,36.353683,-5.6309066
511,31.919325,5.559859
512,20.578285,-4.791371
513,20.888992,6.21805
514,23.982164,-4.6471453
515,24.398111,0.6758747
516,38.61414,20.725279
517,45.798435,5.816163
518,43.517895,20.576372
519,41.073612,20.082027
520,47.698833,12.789306
521,53.78183,-0.33244693
522,36.09765,10.015405
523,21.127457,-4.2058587
524,31.04577,-2.7749326
525,36.8595,-3.8612263
526,43.294315,21.385695
527,35.041615,13.63316
528,40.99568,9.3726225
529,38.230232,11.870833
530,46.266197,4.6108475
531,25.477146,7.4036026
532,20.165268,-4.270001
533,45.546444,11.809909
534,48.6233,5.360861
535,44.52643,-2.7445722
536,27.471233,5.319219
537,45.80737,3.124938
538,37.90344,12.418309
539,24.785843,-0.5378831
540,33.905205,13.84509
541,35.527634,-2.0664754
542,29.868536,-1.0468044
543,39.123806,7.5662913
544,29.453993,-0.045143425
545,23.10406,-0.7554607
546,50.21794,2.3184423
547,44.357136,9.280918
548,45.27297,6.7956533
549,53.998074,-1.0954726
550,43.112007,21.356647
551,32.396725,-4.0894747
552,34.987186,19.478664
553,50.90094,6.082812
554,48.264565,-1.6840948
555,41.33971,16.40195
556,37.839188,22.486742
557,36.474022,21.740461
558,31.04037,-4.4644685
559,50.44393,1.1782806
560,28.322397,6.505727
561,41.525257,9.700837
562,38.720627,-4.03581
563,44.600975,20.657368
564,39.15417,23.1876
565,39.35692,20.190203
566,26.74269,5.600374
567,47.43465,11.460718
568,44.727627,15.026572
569,43.81638,9.230153
570,41.137035,-5.914999
571,27.256725,7.2064185
572,45.23897,5.7504215
573,45.780434,2.6719866
574,26.240116,1.6505055
575,30.663303,3.8553321
576,39.77619,12.663203
577,23.69293,-6.1927304
578,38.42425,8.769384
579,49.49678,10.997805
580,38.226067,21.398819
581,51.091473,1.5651872
582,32.674263,-3.5596228
583,23.82496,7.312196
584,34.424847,13.91102
585,40.684185,22.39048
586,21.745735,6.434594
587,42.60972,10.564918
588,22.849554,6.073758
589,32.721912,11.990325
590,51.119328,3.4841695
591,24.791683,-6.152219
592,45.070705,11.31791
593,49.645298,-2.7878044
594,44.864185,20.535902
595,53.42723,2.3366828
596,31.435993,13.0529175
597,44.736908,-4.3106947
598,32.33212,5.494075
599,32.135242,-1.089094
600,41.986366,0.42523602
601,50.90904,-2.8405025
602,28.24297,-4.0483456
603,33.721058,18.58375
604,30.467432,-2.5129354
605,24.686697,-1.3202385
606,39.393215,8.116282
607,43.665417,-0.490052
608,46.765007,-0.13574536
609,34.233597,15.638899
610,37.238197,-7.036671
611,44.380016,-3.2685666
612,38.28149,9.928299
613,35.34991,18.651073
614,29.015524,-3.5074432
615,31.068518,-3.2392094
616,51.170128,2.6272476
617,49.634953,2.7513242
618,45.696205,6.1668925
619,52.986492,-1.9033252
620,24.746046,2.722485
621,42.141743,21.114544
622,42.029545,19.958055
623,45.709183,16.353432
624,23.479574,0.31838676
625,49.177547,11.371037
626,47.20133,0.51052415
627,51.979313,-2.33997
628,30.232399,6.8811054
629,32.97198,18.054623
630,29.742645,6.612223
631,36.299244,19.628424
632,49.91462,2.9023392
633,37.61341,10.453975
634,41.093483,-1.4782535
635,34.218117,-2.7937815
636,38.78712,19.126259
637,53.456196,1.8464245
638,51.405582,0.273021
639,23.429747,-5.3632326
640,53.75426,1.4209386
641,52.03015,3.0210001
642,37.320057,-2.6674528
643,31.180197,5.6943307
644,37.47545,-6.760277
645,34.004475,12.083469
646,25.896675,1.0986358
647,31.22353,14.3416
648,40.375927,-3.1835752
649,40.77964,0.44919658
650,31.833559,6.0744057
651,35.788628,20.82987
652,34.11497,16.04371
653,44.71765,16.261818
654,37.177944,23.442186
655,46.669235,11.8433695
656,27.07202,7.5707493
657,38.80881,22.327873
658,37.471027,-6.333849
659,33.65746,11.722366
660,22.446852,6.664111
661,25.453627,-5.9129696
662,33.33077,8.7511635
663,24.259418,0.7047462
664,40.589947,-1.4141862
665,21.540678,5.835905
666,51.179184,2.3622153
667,44.60116,15.850361
668,32.068836,12.890892
669,20.99136,5.294651
670,23.872171,4.56097
671,38.835007,-0.8626746
672,42.843605,-3.4894433
673,43.081326,15.735437
674,47.34195,-5.140489
675,42.26107,9.477961
676,37.02329,-3.3540766
677,34.12837,-2.968379
678,23.314754,-5.347964
679,23.889444,-2.8729255
680,20.975302,-4.9731283
681,50.798004,6.485988
682,45.662426,14.637486
683,50.75119,5.564852
684,40.452427,9.897776
685,46.393238,5.3525805
686,43.344692,9.472382
687,44.818775,9.005562
688,29.357582,3.5296967
689,40.10138,-0.83253217
690,32.403984,-4.6415443
691,37.54164,13.024951
692,23.42344,7.076508
693,24.176361,-5.7115993
694,25.881804,-4.1203737
695,22.09103,6.314005
696,46.93124,-4.954473
697,53.70119,0.14800227
698,36.898453,14.033472
699,21.836817,-5.5896864
700,22.130938,6.909955
701,52.49112,2.3408446
702,23.510204,-1.9090513
703,39.79737,8.509986
704,50.98989,6.529373
705,28.02452,2.648412
706,26.91755,7.1682825
707,28.405878,-4.4018188
708,25.358887,-3.6510246
709,50.319855,7.978476
710,46.314358,-3.9640687
711,51.145157,-1.9644938
712,44.374874,5.0777807
713,20.631746,-4.529925
714,32.8589,-2.902816
715,23.643251,-2.6115906
716,40.56985,1.3251384
717,22.885117,-1.2423347
718,39.837822,11.691355
719,35.23988,11.323467
720,37.681263,-5.6248674
721,45.002113,-0.89674616
722,44.937508,3.061357
723,31.13934,16.708515
724,37.746826,10.184799
725,33.875088,17.238655
726,21.007608,-4.3961487
727,36.763355,-4.240339
728,48.022606,-4.9075637
729,24.504862,-4.273543
730,39.272007,19.943949
731,45.217094,-4.1577797
732,26.952982,6.8700256
733,33.15123,-0.93165994
734,22.423374,4.88828
735,40.384014,11.935607
736,37.271286,-7.295338
737,25.680065,-5.957726
738,23.16222,-1.7186239
739,45.809868,6.1610446
740,43.489338,3.9527586
741,33.1937,14.570218
742,49.93469,5.0228715
743,27.981714,-3.4686007
744,51.533882,5.5088916
745,35.100212,19.967361
746,22.844126,5.330384
747,36.960815,20.779583
748,44.5963,3.484293
749,38.711742,-7.49746
750,38.58782,-3.338617
751,31.119421,7.495568
752,25.291054,5.9852204
753,44.22168,8.888406
754,42.870117,18.076868
755,27.018337,-4.0153923
756,48.78828,11.203346
757,40.714542,-5.636654
758,48.73834,5.7453976
759,31.33807,-2.9095786
760,35.998558,10.179978
761,43.039406,-2.0616083
762,31.503277,15.150428
763,32.103188,16.666508
764,45.22488,3.4308395
765,37.33678,9.251084
766,35.55491,-1.5905873
767,40.56537,23.022375
768,21.767426,-5.040783
769,38.914204,12.867435
770,36.858963,23.163528
771,42.92985,15.230132
772,46.72348,-5.2019258
773,29.26945,-2.3433273
774,22.869408,6.3862343
775,22.297825,5.977444
776,28.556555,6.7502594
777,42.817604,17.439796
778,42.477684,18.185997
779,51.086548,-0.975317
780,42.966324,16.648317
781,50.4048,-2.0165873
782,27.825857,2.976249
783,22.851892,-0.8741443
784,26.218283,6.538929
785,31.867008,16.838352
786,49.787975,10.424942
787,48.362556,-3.721899
788,45.31663,20.365015
789,46.083622,5.437739
790,38.19012,22.860468
791,51.95337,8.45518
792,41.08149,21.917665
793,38.38859,13.278416
794,42.43872,15.527212
795,50.87586,3.9848847
796,38.297047,9.359679
797,20.529873,4.9285307
798,44.25238,16.864706
799,39.96028,12.385856
800,25.456484,-5.47019
801,36.599297,19.970846
802,47.538883,-4.8717747
803,42.01736,-2.9246883
804,37.94947,-3.3902462
805,40.709488,-3.0466936
806,42.89023,-1.260048
807,41.079975,21.907372
808,39.663364,-1.9205916
809,51.99854,6.956236
810,40.74089,-2.5282087
811,40.692245,-6.2470665
812,52.997734,-0.7570993
813,32.46674,-5.054551
814,33.825184,16.204681
815,35.007217,2.5858524
816,37.680054,11.133024
817,35.362442,-1.2406223
818,34.76803,14.3109865
819,49.297977,5.644942
820,40.178898,19.583725
821,53.59363,-1.7953705
822,41.38142,22.221775
823,30.92763,4.8054066
824,30.09733,15.527798
825,37.570793,9.336339
826,45.926064,1.552588
827,50.789356,-1.9179603
828,32.50271,-4.4006214
829,41.521656,19.650751
830,50.693546,3.4876926
831,33.238617,-4.041068
832,26.169167,1.3845153
833,32.321037,6.6070843
834,52.128742,-1.9876598
835,26.807701,5.962097
836,22.047083,-1.6048045
837,39.232132,-1.0648358
838,39.705147,1.1525471
839,49.33609,-2.130424
840,34.12108,16.913815
841,51.301064,4.1358004
842,23.71581,-5.677925
843,32.54764,16.791986
844,40.837505,0.52532005
845,25.439707,1.7246879
846,44.949856,6.887392
847,28.941446,2.8911037
848,43.517097,8.761557
849,38.878662,-2.2811804
850,46.13708,0.48744565
851,38.739887,-6.705566
852,38.49167,-6.7888837
853,44.437492,3.7942288
854,50.999367,5.915932
855,22.99995,5.839424
856,40.140198,20.00792
857,39.123238,11.090165
858,25.628014,5.8203597
859,30.34022,16.453854
860,33.31737,18.326946
861,22.15557,-5.1949167
862,39.56358,22.499153
863,31.476526,12.614344
864,34.065384,19.108074
865,45.644135,0.60144377
866,52.327213,-2.602795
867,28.761217,-4.2528653
868,45.63906,-1.4804391
869,47.494587,-0.2391483
870,41.682076,22.113619
871,40.612137,-6.308979
872,25.298447,-5.9733076
873,23.250652,6.592478
874,42.017895,9.974964
875,46.143547,12.2231
876,51.44073,8.814722
877,41.546368,9.276187
878,31.022545,6.9998064
879,51.39415,-1.042528
880,43.702934,14.960725
881,20.167671,-4.225211
882,30.096384,7.095282
883,24.171085,-2.5293725
884,50.374092,6.0491624
885,32.809357,8.600188
886,50.026367,-2.4065714
887,36.07499,-5.296872
888,45.423866,0.4331614
889,38.024967,22.412893
890,31.826141,15.1289
891,47.555786,11.604964
892,50.715637,6.8982015
893,38.670395,7.945972
894,43.82132,-1.3576896
895,53.847942,0.921938
896,29.305967,0.32012743
897,22.590725,-1.8376938
898,38.285374,-6.4821005
899,25.676537,6.520533
900,41.15954,10.32518
901,33.45783,17.611586
902,31.975546,16.67623
903,31.621902,-3.9468808
904,32.319874,4.558233
905,53.21918,0.8744276
906,36.06357,21.329521
907,44.042225,9.942813
908,36.248405,-5.736315
909,43.006935,16.687939
910,32.527782,-1.6523522
911,23.978252,0.15865667
912,49.584656,-2.185033
913,44.02846,4.1768684
914,41.05597,19.20372
915,53.189804,-2.0698943
916,41.367115,-5.3050175
917,29.924765,3.4506743
918,39.322086,20.730707
919,30.904335,16.66859
920,46.626682,5.941487
921,25.607101,1.9886934
922,51.392685,8.224543
923,43.93155,15.916774
924,41.273056,0.0011190011
925,26.793005,0.9494527
926,26.490501,6.1372256
927,34.225,18.841743
928,51.637447,8.304346
929,32.060295,-2.0424728
930,46.897522,0.578977
931,37.29986,-3.6529665
932,36.249718,-5.651238
933,37.404022,22.598545
934,52.592278,4.035761
935,31.70061,5.219013
936,42.627045,-3.1171472
937,38.77343,-0.99128866
938,36.109123,19.904236
939,20.66149,-3.701787
940,53.299503,1.9006834
941,22.777378,-5.278801
942,38.067234,8.352788
943,33.251534,8.321025
944,25.812511,-3.640889
945,27.61106,0.72607654
946,44.491653,6.116526
947,30.604725,14.992138
948,42.516113,20.52792
949,44.472054,16.386559
950,41.052975,0.32176405
951,41.60137,20.711157
952,38.901836,-2.7904587
953,43.868973,16.520103
954,20.452368,4.4221787
955,34.498066,14.8876295
956,38.734013,6.685154
957,41.98466,-0.3719467
958,33.031307,15.956232
959,21.003923,4.7518415
960,30.648119,14.366177
961,49.946426,5.652637
962,48.997925,11.258264
963,45.19724,10.430984
964,50.228188,10.065304
965,46.100418,1.9962814
966,24.724916,7.867829
967,25.254093,-5.522451
968,30.66171,2.5599186
969,41.90493,9.78223
970,42.779892,21.401453
971,21.495573,3.9007494
972,35.67217,13.598871
973,46.35441,15.415259
974,29.842737,14.219479
975,31.716108,14.314636
976,29.442154,0.27347326
977,37.143284,-3.4129918
978,46.152386,-5.8466334
979,43.119198,21.509758
980,32.107517,12.539177
981,51.746063,-2.5865736
982,43.502064,16.55239
983,24.844563,5.8504457
984,43.530914,-2.9545584
985,37.294773,20.943708
986,29.241499,0.4535361
987,46.14498,-0.83647746
988,27.75271,-3.996308
989,32.26482,-0.9383336
990,41.678852,10.682473
991,26.424028,2.7228165
992,46.7068,-5.403038
993,50.832478,9.0802765
994,22.624006,-1.4273318
995,32.055267,8.458585
996,50.941357,-0.16845338
997,33.998642,13.429407
998,30.251337,16.133038
999,39.7199,-1.7733847
1000,-7.5722604,-33.788353
1001,0.36334077,-49.245895
1002,8.10427,-49.291344
1003,9.104861,-31.98541
1004,2.432934,-32.55582
1005,12.130225,-24.747318
1006,12.169201,-25.088093
1007,21.982487,-41.278584
1008,19.89099,-40.231335
1009,19.02098,-44.91981
1010,18.121332,-43.521454
1011,-0.7342984,-41.319996
1012,18.822548,-42.6293
1013,19.71765,-48.324265
1014,2.0204146,-33.78702
1015,4.160359,-39.734272
1016,17.17878,-42.6174
1017,-13.289522,-36.972588
1018,19.340391,-43.14813
1019,7.1634803,-46.84973
1020,19.99343,-39.97613
1021,19.76277,-48.850483
1022,20.819641,-40.03764
1023,-4.5376616,-36.83903
1024,-1.2048508,-28.83857
1025,5.812077,-39.4706
1026,4.814821,-31.485617
1027,10.668741,-49.7567
1028,4.295963,-49.91522
1029,3.2197013,-41.37033
1030,-7.5296054,-40.707985
1031,10.467298,-33.72554
1032,-5.887396,-28.841728
1033,21.13756,-42.968723
1034,22.955967,-42.06099
1035,-12.97885,-35.816948
1036,4.1263585,-41.41197
1037,18.86462,-43.59183
1038,7.3723364,-29.436245
